Symbol,Exchange,Underlying,Leverage,Currency,ISIN,Name,Date,Open,High,Low,Close,Volume,Turnover,NAV,FX_Pair,FX_Rate,Open_KRW,High_KRW,Low_KRW,Close_KRW,NAV_KRW
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-24,11.62,11.76,11.48,11.51,25800,298260.0,,HKDKRW,175.01,2033.62,2058.12,2009.11,2014.37,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-25,11.5,11.51,11.4,11.4,73400,843761.0,,HKDKRW,176.39,2028.48,2030.25,2010.85,2010.85,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-28,12.19,12.97,11.98,12.97,97000,1233986.0,,HKDKRW,177.07,2158.48,2296.6,2121.3,2296.6,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-29,12.88,13.11,12.8,12.92,232500,3000611.0,,HKDKRW,176.94,2278.99,2319.68,2264.83,2286.06,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-30,13.4,14.15,13.4,13.7,109600,1529557.0,,HKDKRW,177.47,2378.1,2511.2,2378.1,2431.34,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-07-31,13.49,13.63,13.14,13.31,153500,2055035.0,,HKDKRW,177.72,2397.44,2422.32,2335.24,2365.45,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-01,13.31,13.31,12.36,12.37,272200,3495253.0,,HKDKRW,177.21,2358.67,2358.67,2190.32,2192.09,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-04,12.69,12.82,12.65,12.81,51400,653766.0,,HKDKRW,176.57,2240.67,2263.63,2233.61,2261.86,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-05,12.78,12.9,12.7,12.74,54100,690942.0,,HKDKRW,176.78,2259.25,2280.46,2245.11,2252.18,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-06,12.33,12.46,12.3,12.41,46800,579965.0,,HKDKRW,176.52,2176.49,2199.44,2171.2,2190.61,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-07,13.02,13.03,12.81,12.96,76000,987049.0,,HKDKRW,176.44,2297.25,2299.01,2260.2,2286.66,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-08,13.49,13.65,13.2,13.31,64900,875135.0,,HKDKRW,177.27,2391.37,2419.74,2339.96,2359.46,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-11,13.25,13.26,13.03,13.19,49600,654832.0,,HKDKRW,177.4,2350.55,2352.32,2311.52,2339.91,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-12,13.53,13.57,13.1,13.1,120600,1607134.0,,HKDKRW,176.52,2388.32,2395.38,2312.41,2312.41,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-13,13.4,13.48,13.31,13.43,35800,478633.0,,HKDKRW,175.82,2355.99,2370.05,2340.16,2361.26,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-14,13.43,13.43,13.15,13.15,28900,381393.0,,HKDKRW,177.61,2385.3,2385.3,2335.57,2335.57,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-15,13.13,13.15,13.01,13.11,59200,773867.0,,HKDKRW,177.61,2332.02,2335.57,2310.71,2328.47,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-18,12.68,12.76,12.62,12.62,26600,337497.0,,HKDKRW,177.6,2251.97,2266.18,2241.31,2241.31,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-19,12.72,12.72,12.49,12.56,17700,223851.0,,HKDKRW,178.64,2272.3,2272.3,2231.21,2243.72,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-20,12.63,12.7,12.49,12.69,22100,278150.0,,HKDKRW,178.89,2259.38,2271.9,2234.34,2270.11,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-21,13.21,13.21,12.86,12.85,15000,195541.0,,HKDKRW,179.36,2369.35,2369.35,2306.57,2304.78,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-22,13.11,13.11,12.98,13.07,7200,93647.0,,HKDKRW,177.35,2325.06,2325.06,2302.0,2317.96,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-25,12.94,13.15,12.94,13.12,47200,616622.0,,HKDKRW,178.13,2305.0,2342.41,2305.0,2337.07,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-26,12.7,12.92,12.6,12.61,29900,380637.0,,HKDKRW,179.0,2273.3,2312.68,2255.4,2257.19,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-27,12.66,12.91,12.66,12.7,43800,563554.0,,HKDKRW,179.01,2266.27,2311.02,2266.27,2273.43,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-28,12.64,12.65,12.46,12.56,10600,132748.0,,HKDKRW,177.73,2246.51,2248.28,2214.52,2232.29,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-08-29,12.55,12.63,12.49,12.54,24800,310561.0,,HKDKRW,178.52,2240.43,2254.71,2229.71,2238.64,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-01,12.07,12.07,11.62,11.63,32200,377977.0,,HKDKRW,178.73,2157.27,2157.27,2076.84,2078.63,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-02,12.13,12.22,12.13,12.1,16100,196334.0,,HKDKRW,178.85,2169.45,2185.55,2169.45,2164.08,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-03,12.1,12.38,12.1,12.31,7600,93343.0,,HKDKRW,178.32,2157.67,2207.6,2157.67,2195.12,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-04,12.45,12.61,12.37,12.38,8900,110242.0,,HKDKRW,178.71,2224.94,2253.53,2210.64,2212.43,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-05,12.4,12.42,12.38,12.38,3300,40875.0,,HKDKRW,178.38,2211.91,2215.48,2208.34,2208.34,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-08,12.7,12.7,12.42,12.53,26300,329318.0,,HKDKRW,177.91,2259.46,2259.46,2209.64,2229.21,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-09,12.6,12.95,12.6,12.95,42700,546365.0,,HKDKRW,178.46,2248.6,2311.06,2248.6,2311.06,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-10,13.37,13.62,13.36,13.46,182200,2444767.0,,HKDKRW,178.42,2385.48,2430.08,2383.69,2401.53,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-11,13.5,13.58,13.18,13.58,175100,2356423.0,,HKDKRW,178.51,2409.88,2424.17,2352.76,2424.17,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-12,14.2,14.51,14.2,14.46,155400,2236437.0,,HKDKRW,179.17,2544.21,2599.76,2544.21,2590.8,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-15,15.0,15.0,14.62,14.63,197500,2915389.0,,HKDKRW,178.22,2673.3,2673.3,2605.58,2607.36,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-16,15.27,15.95,15.25,15.8,162000,2537862.0,,HKDKRW,177.35,2708.13,2828.73,2704.59,2802.13,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-17,15.22,15.55,15.01,15.33,60200,919737.0,,HKDKRW,177.56,2702.46,2761.06,2665.18,2721.99,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-18,16.1,16.35,15.98,16.21,44600,719459.0,,HKDKRW,178.52,2874.17,2918.8,2852.75,2893.81,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-19,16.21,16.21,16.0,16.0,21200,340517.0,,HKDKRW,179.94,2916.83,2916.83,2879.04,2879.04,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-22,17.51,17.74,17.29,17.37,241900,4216760.0,,HKDKRW,179.15,3136.92,3178.12,3097.5,3111.84,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-23,17.57,18.02,17.57,18.02,82100,1464097.0,,HKDKRW,179.47,3153.29,3234.05,3153.29,3234.05,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-24,18.03,18.28,17.47,18.22,166000,2955204.0,,HKDKRW,180.62,3256.58,3301.73,3155.43,3290.9,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-25,18.49,18.49,18.22,18.51,13500,247818.0,,HKDKRW,181.02,3347.06,3347.06,3298.18,3350.68,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-26,18.5,18.5,16.9,17.26,190800,3287337.0,,HKDKRW,181.31,3354.24,3354.24,3064.14,3129.41,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-29,18.09,18.1,17.9,17.93,43000,774484.0,,HKDKRW,179.92,3254.75,3256.55,3220.57,3225.97,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-09-30,17.93,18.01,17.3,17.34,77500,1364631.0,,HKDKRW,180.66,3239.23,3253.69,3125.42,3132.64,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-02,18.95,20.24,18.95,20.1,194800,3917541.0,,HKDKRW,183.09,3469.56,3705.74,3469.56,3680.11,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-03,20.1,23.0,20.1,20.28,92800,1927394.0,,HKDKRW,183.09,3680.11,4211.07,3680.11,3713.07,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-06,20.58,20.8,20.46,20.5,194500,4000128.0,,HKDKRW,183.09,3767.99,3808.27,3746.02,3753.34,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-08,20.5,21.14,20.3,20.56,85000,1755982.0,,HKDKRW,183.09,3753.34,3870.52,3716.73,3764.33,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-09,21.0,22.2,20.68,22.12,573300,12124156.0,,HKDKRW,183.09,3844.89,4064.6,3786.3,4049.95,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-10,22.52,23.5,21.46,22.1,713500,15615878.0,,HKDKRW,184.52,4155.39,4336.22,3959.8,4077.89,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-13,20.14,21.98,20.14,21.58,201500,4246966.0,,HKDKRW,183.43,3694.28,4031.79,3694.28,3958.42,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-14,21.96,21.96,20.2,20.7,321600,6843374.0,,HKDKRW,184.01,4040.86,4040.86,3717.0,3809.01,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-15,20.7,22.48,20.7,22.42,213200,4723230.0,,HKDKRW,182.96,3787.27,4112.94,3787.27,4101.96,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-16,22.34,23.66,22.34,23.2,234800,5502424.0,,HKDKRW,182.54,4077.94,4318.9,4077.94,4234.93,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-17,23.2,24.76,22.88,23.2,595100,13975536.0,,HKDKRW,183.31,4252.79,4538.76,4194.13,4252.79,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-20,23.52,24.0,22.94,23.7,162000,3790576.0,,HKDKRW,183.06,4305.57,4393.44,4199.4,4338.52,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-21,24.5,24.5,23.24,23.24,270800,6491990.0,,HKDKRW,184.25,4514.12,4514.12,4281.97,4281.97,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-22,23.24,23.92,22.82,23.92,78100,1816200.0,,HKDKRW,184.37,4284.76,4410.13,4207.32,4410.13,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-23,23.92,23.92,22.72,22.94,219900,5131526.0,,HKDKRW,184.96,4424.24,4424.24,4202.29,4242.98,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-24,23.7,24.22,23.5,24.12,373500,8959178.0,,HKDKRW,185.3,4391.61,4487.97,4354.55,4469.44,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-27,25.24,25.74,25.04,25.6,658400,16848842.0,,HKDKRW,184.54,4657.79,4750.06,4620.88,4724.22,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-28,25.6,25.6,24.02,24.46,468100,11380384.0,,HKDKRW,184.63,4726.53,4726.53,4434.81,4516.05,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-30,26.76,27.22,26.0,26.56,1029400,27320972.0,,HKDKRW,184.12,4927.05,5011.75,4787.12,4890.23,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-10-31,26.66,28.9,26.62,28.2,718100,20038988.0,,HKDKRW,184.17,4909.97,5322.51,4902.61,5193.59,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-03,29.58,30.56,29.04,30.34,1633000,48961084.0,,HKDKRW,184.1,5445.68,5626.1,5346.26,5585.59,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-04,30.32,30.32,26.54,26.82,1396700,39040353.0,,HKDKRW,185.74,5631.64,5631.64,4929.54,4981.55,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-05,24.2,25.5,22.48,24.66,1273900,30428039.0,,HKDKRW,185.34,4485.23,4726.17,4166.44,4570.48,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-06,24.66,24.72,23.78,23.88,1419800,34518816.0,,HKDKRW,186.37,4595.88,4607.07,4431.88,4450.52,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-07,23.88,23.88,22.5,23.3,964300,22287040.0,,HKDKRW,187.73,4482.99,4482.99,4223.92,4374.11,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-10,25.5,25.5,23.8,25.1,1719600,42079366.0,,HKDKRW,187.41,4778.96,4778.96,4460.36,4703.99,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-11,28.0,28.1,25.2,26.44,2600600,69353476.0,,HKDKRW,188.08,5266.24,5285.05,4739.62,4972.84,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-12,26.66,26.66,25.4,25.96,1363403,35299521.0,,HKDKRW,189.09,5041.14,5041.14,4802.89,4908.78,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-13,25.96,26.36,25.08,25.14,1444400,36716450.0,,HKDKRW,189.28,4913.71,4989.42,4747.14,4758.5,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-14,23.54,23.8,22.28,22.48,1302700,29957516.0,,HKDKRW,187.25,4407.86,4456.55,4171.93,4209.38,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-17,24.0,24.4,23.9,24.4,364100,8782562.0,,HKDKRW,188.11,4514.64,4589.88,4495.83,4589.88,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-18,23.84,23.84,22.56,22.78,601800,13947874.0,,HKDKRW,187.67,4474.05,4474.05,4233.84,4275.12,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-19,22.78,23.7,21.0,22.4,401500,8928080.0,,HKDKRW,188.62,4296.76,4470.29,3961.02,4225.09,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-20,23.7,25.04,23.7,23.98,794800,19344030.0,,HKDKRW,189.49,4490.91,4744.83,4490.91,4543.97,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-21,20.66,21.76,20.66,21.08,1028200,21853147.0,,HKDKRW,189.11,3907.01,4115.03,3907.01,3986.44,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-24,23.0,23.22,21.86,22.28,403000,9129536.0,,HKDKRW,189.57,4360.11,4401.82,4144.0,4223.62,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-25,23.5,23.5,22.58,23.2,613000,14185854.0,,HKDKRW,188.57,4431.39,4431.39,4257.91,4374.82,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-26,23.5,25.0,23.5,24.96,625100,15300018.0,,HKDKRW,189.05,4442.68,4726.25,4442.68,4718.69,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-27,25.58,26.28,25.04,25.48,649600,16492858.0,,HKDKRW,188.08,4811.09,4942.74,4709.52,4792.28,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-11-28,25.48,25.48,23.94,24.8,460800,11239014.0,,HKDKRW,188.87,4812.41,4812.41,4521.55,4683.98,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-12-01,24.7,24.7,23.54,23.72,400200,9565206.0,,HKDKRW,188.86,4664.84,4664.84,4445.76,4479.76,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-12-02,24.8,25.2,24.6,25.06,272300,6800074.0,,HKDKRW,188.77,4681.5,4757.0,4643.74,4730.58,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-12-03,25.5,26.38,25.5,25.92,565400,14607120.0,,HKDKRW,188.47,4805.98,4971.84,4805.98,4885.14,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-12-04,25.92,26.04,25.06,25.96,268100,6858582.0,,HKDKRW,189.54,4912.88,4935.62,4749.87,4920.46,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-12-05,26.64,27.5,26.64,27.24,574000,15497142.0,,HKDKRW,189.47,5047.48,5210.42,5047.48,5161.16,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-12-08,27.8,28.6,27.52,28.14,740900,20817302.0,,HKDKRW,188.86,5250.31,5401.4,5197.43,5314.52,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-12-09,28.14,28.14,27.04,27.48,420500,11523210.0,,HKDKRW,189.0,5318.46,5318.46,5110.56,5193.72,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-12-10,27.4,27.86,26.22,27.7,794700,21539538.0,,HKDKRW,188.49,5164.63,5251.33,4942.21,5221.17,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-12-11,28.0,28.2,26.8,27.0,419800,11397420.0,,HKDKRW,189.22,5298.16,5336.0,5071.1,5108.94,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-12-12,27.5,27.68,26.86,27.62,244300,6674046.0,,HKDKRW,189.81,5219.77,5253.94,5098.3,5242.55,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-12-15,27.0,27.0,25.52,25.68,236040,6099976.0,,HKDKRW,189.0,5103.0,5103.0,4823.28,4853.52,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-12-16,25.68,25.68,24.4,24.5,271900,6731844.0,,HKDKRW,189.51,4866.62,4866.62,4624.04,4643.0,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-12-17,24.5,26.96,24.5,26.8,339000,8884978.0,,HKDKRW,190.03,4655.73,5123.21,4655.73,5092.8,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-12-18,26.3,27.08,25.76,27.06,486700,12904618.0,,HKDKRW,189.77,4990.95,5138.97,4888.48,5135.18,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-12-19,27.04,27.18,26.24,26.62,1082100,28837538.0,,HKDKRW,190.29,5145.44,5172.08,4993.21,5065.52,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-12-22,27.7,28.4,27.7,28.4,453900,12767532.0,,HKDKRW,190.33,5272.14,5405.37,5272.14,5405.37,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-12-23,28.8,29.24,28.58,28.8,355400,10285210.0,,HKDKRW,190.54,5487.55,5571.39,5445.63,5487.55,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-12-24,28.98,28.98,28.7,28.72,115500,3321102.0,,HKDKRW,186.49,5404.48,5404.48,5352.26,5355.99,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-12-29,32.94,33.2,32.28,32.98,897103,29398843.0,,HKDKRW,184.53,6078.42,6126.4,5956.63,6085.8,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-12-30,34.0,34.06,33.16,33.44,482300,16253558.0,,HKDKRW,185.23,6297.82,6308.93,6142.23,6194.09,
7747.HK,HKEX,Samsung Electronics,2x,HKD,HK0001121349,CSOP Samsung Electronics Daily (2x) Leveraged Product,2025-12-31,33.44,33.58,33.18,33.5,183100,6114190.0,,HKDKRW,185.93,6217.5,6243.53,6169.16,6228.66,
