Symbol,Currency,Name,ISIN,Date,Open,High,Low,Close,Volume,Turnover
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-16,6.7,6.9,6.42,6.5,921000,6124228
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-17,6.02,6.16,5.86,6.14,2226175,13382833
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-18,5.4,5.52,5.16,5.26,3220385,17204535
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-19,5.54,5.68,5.32,5.56,2133095,11748035
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-20,5.52,5.66,5.42,5.62,1298410,7242634
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-23,6.16,6.42,6.06,6.42,2879010,18017704
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-24,6.18,6.46,5.82,6.02,2792975,17394512
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-25,5.9,6.16,5.62,6.12,1142170,6815876
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-26,6.5,6.8,6.5,6.72,1750100,11682268
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-27,7.4,7.4,6.66,6.8,2108700,14791960
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-30,7.3,7.4,7.0,7.04,1415040,10124971
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-03-31,7.58,7.78,7.16,7.66,2416830,18169672
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-01,7.0,7.0,5.52,5.78,4754450,28388062
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-02,5.76,6.48,5.76,6.3,4114830,25668677
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-08,5.36,5.36,3.68,3.96,8085390,32296782
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-09,4.1,4.24,4.08,4.18,3073545,12758419
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-10,3.76,4.08,3.76,4.06,1750535,6917410
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-13,4.22,4.26,4.08,4.24,1914660,8052888
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-14,3.86,4.02,3.86,3.98,2502985,9829984
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-15,3.74,3.86,3.68,3.84,2516475,9436760
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-16,3.74,3.74,3.56,3.6,1890805,6842547
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-17,3.6,3.66,3.58,3.64,1242945,4501437
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-20,3.56,3.7,3.54,3.68,1206455,4367771
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-21,3.56,3.66,3.52,3.54,1422435,5070936
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-22,3.6,3.64,3.54,3.58,1157205,4154889
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-23,3.34,3.62,3.22,3.32,3425890,11574281
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-24,3.48,3.56,3.42,3.52,1526450,5359644
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-27,3.42,3.42,3.28,3.36,1135455,3804864
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-28,3.36,3.44,3.32,3.44,1429555,4852344
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-29,3.48,3.52,3.26,3.32,1245155,4208174
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-04-30,3.3,3.48,3.28,3.44,1226650,4134312
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-04,3.28,3.28,3.06,3.08,2476210,7814441
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-05,3.1,3.16,3.06,3.06,534810,1659295
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-06,2.62,2.62,2.1,2.18,10287075,22971386
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-07,2.3,2.36,2.02,2.02,10886840,23072376
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-08,2.12,2.22,2.08,2.1,7918925,17106084
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-11,1.94,1.94,1.8,1.88,18738590,34612118
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-12,1.96,2.1,1.86,1.98,34923605,68601415
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-13,2.04,2.04,1.8,1.82,18271705,34391460
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-14,1.68,1.78,1.66,1.7,16012725,27655953
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-15,1.7,2.06,1.7,1.9,39885055,77256623
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-18,1.9,1.92,1.72,1.84,27324030,49601917
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-19,1.94,2.04,1.84,1.88,33158900,64421139
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-20,1.88,2.06,1.8,1.88,34833005,68306116
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-21,1.62,1.68,1.54,1.58,24518675,39541911
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-22,1.6,1.66,1.6,1.64,11315800,18409876
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-26,1.6,1.6,1.52,1.56,8799660,13678912
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-27,1.4,1.5,1.3,1.44,30638800,42244505
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-28,1.48,1.66,1.48,1.58,24214945,38027787
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-05-29,1.42,1.44,1.32,1.38,31128085,43233788
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-06-01,1.2,1.2,1.04,1.06,42977925,47152860
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-06-02,1.06,1.1,0.98,1.02,51294815,53520645
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-06-03,1.0,1.0,0.94,0.96,6302865,6071008
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-06-04,1.02,1.06,1.0,1.06,19333135,19820086
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-06-05,1.2,1.22,1.08,1.22,32156645,37305798
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-06-08,1.4,1.52,1.28,1.44,55892805,76776990
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-06-09,1.38,1.38,1.1,1.18,45083360,55721259
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-06-10,1.28,1.38,1.26,1.34,34769970,45699335
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-06-11,1.32,1.4,1.28,1.32,30967195,41908565
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-06-12,1.14,1.2,0.98,1.18,69571255,75360704
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-06-15,1.02,1.06,1.0,1.0,30650545,31447894
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-06-16,1.02,1.04,0.98,1.0,19604020,19586550
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-06-17,1.04,1.04,0.96,0.98,17361045,17231019
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-06-18,0.96,0.96,0.86,0.9,26538455,24442083
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-06-22,0.88,0.96,0.88,0.94,28844610,26389164
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-06-23,0.96,1.18,0.96,1.14,50836310,54587303
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-06-24,1.04,1.1,0.92,0.96,101851900,101259406
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-06-25,0.86,0.86,0.8,0.84,42180510,35340424
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-06-26,0.9,1.04,0.88,0.92,47109950,45215142
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-06-29,0.98,1.04,0.94,1.0,31794210,31714577
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-06-30,1.0,1.0,0.88,0.94,22747240,20929273
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-07-02,1.08,1.22,1.08,1.18,49693365,56809141
7347.HK,HKD,CSOP Samsung Electronics Daily (-2x) Inverse Product,HK0001121364,2026-07-03,1.356,1.356,0.966,1.01,109496165,111024441
