Halt Date,Halt Time,Symbol,Name,Exchange,Reason,Resume Date,NYSE Resume Time
2025-09-12,08:29:55,SKX,"""Skechers U.S.A., Inc.""",NYSE,Merger Effective,,
2025-09-12,08:25:06,OLO,Olo Inc.,NYSE,Merger Effective,,
2025-09-11,15:55:28,RAIN,"""Rain Enhancement Technologies Holdco, Inc. Class A Common Stock""",Nasdaq,LULD pause,2025-09-11,16:00:00
2025-09-11,15:39:00,ZGM,Zenta Group Company Limited Ordinary Shares,Nasdaq,LULD pause,2025-09-11,15:44:00
2025-09-11,15:20:04,ZGM,Zenta Group Company Limited Ordinary Shares,Nasdaq,LULD pause,2025-09-11,15:25:04
2025-09-11,15:14:46,ZGM,Zenta Group Company Limited Ordinary Shares,Nasdaq,LULD pause,2025-09-11,15:19:46
2025-09-11,15:09:15,ZGM,Zenta Group Company Limited Ordinary Shares,Nasdaq,LULD pause,2025-09-11,15:14:15
2025-09-11,15:03:45,ZGM,Zenta Group Company Limited Ordinary Shares,Nasdaq,LULD pause,2025-09-11,15:08:45
2025-09-11,14:54:48,LIVE,Live Ventures Inc,Nasdaq,LULD pause,2025-09-11,14:59:48
2025-09-11,14:42:01,ZGM,Zenta Group Company Limited Ordinary Shares,Nasdaq,LULD pause,2025-09-11,15:02:02
2025-09-11,14:41:12,LIVE,Live Ventures Inc,Nasdaq,LULD pause,2025-09-11,14:46:12
2025-09-11,14:36:04,FCO,"""abrdn Global Income Fund, Inc.""",NYSE American,LULD pause,2025-09-11,14:41:04
2025-09-11,14:26:33,ZGM,Zenta Group Company Limited Ordinary Shares,Nasdaq,LULD pause,2025-09-11,14:41:34
2025-09-11,14:26:30,QMMM,QMMM Holdings Limited Class A Ordinary Shares,Nasdaq,LULD pause,2025-09-11,14:31:30
2025-09-11,14:21:02,ZGM,Zenta Group Company Limited Ordinary Shares,Nasdaq,LULD pause,2025-09-11,14:26:02
