구분,시장구분,회사명,종목코드,상장일,상장주식수(천주)
주권,코스닥,덴티스,261200,2017-06-26,15810
주권,코스닥,나인테크,267320,2017-06-22,57415
주권,코스닥,보라티알,250000,2017-06-08,6751
주권,코스닥,매일유업,267980,2017-06-05,7664
주권,코스닥,LK삼양,225190,2017-06-02,70468
주권,코스닥,이랜시스,264850,2017-06-01,30295
주권,코스닥,필옵틱스,161580,2017-06-01,23442
주권,코스닥,포인트엔지니어링,256630,2017-05-02,11599
주권,코스닥,하나머티리얼즈,166090,2017-04-28,19778
주권,코스닥,소프트캠프,258790,2017-04-27,4998
주권,코스닥,와이엠티,251370,2017-04-27,18013
주권,코스닥,AP시스템,265520,2017-04-07,15051
주권,코스닥,유에스티,263770,2017-04-06,23700
주권,코스닥,이엘피,063760,2017-04-06,9325
주권,코스닥,유비쿼스,264450,2017-03-31,14665
주권,코스닥,서진시스템,178320,2017-03-27,63651
주권,코스닥,코미코,183300,2017-03-23,20545
주권,코스닥,아스타,246720,2017-03-20,16381
주권,코스닥,에스디생명공학,217480,2017-03-02,109733
주권,코스닥,신신제약,002800,2017-02-28,15171
주권,코스닥,에프엔에스테크,083500,2017-02-27,8306
주권,코스닥,모바일어플라이언스,087260,2017-02-24,32553
주권,코스닥,피씨엘,241820,2017-02-23,2782
주권,코스닥,서플러스글로벌,140070,2017-01-25,36988
주권,코스닥,유바이오로직스,206650,2017-01-24,36752
주권,코스닥,한국비엔씨,256840,2016-12-28,68395
주권,코스닥,DSC인베스트먼트,241520,2016-12-19,26600
주권,코스닥,TS인베스트먼트,246690,2016-12-15,23778
주권,코스닥,피엠티,147760,2016-12-12,20000
주권,코스닥,HLB펩,196300,2016-12-07,9376
주권,코스닥,유니온바이오메트릭스,203450,2016-12-07,14079
주권,코스닥,신라젠,215600,2016-12-06,138554
주권,코스닥,자비스,254120,2016-12-02,30754
주권,코스닥,티이엠씨씨엔에스,241790,2016-12-01,10003
주권,코스닥,퓨쳐켐,220100,2016-12-01,22427
주권,코스닥,뉴파워프라즈마,144960,2016-11-30,43693
주권,코스닥,엘앤케이바이오,156100,2016-11-30,22351
주권,코스닥,핸디소프트,220180,2016-11-24,23931
주권,코스닥,클리오,237880,2016-11-09,18071
주권,코스닥,얼라인드,238120,2016-11-03,14218
주권,코스닥,세화피앤씨,252500,2016-11-02,41486
주권,코스닥,인크로스,216050,2016-10-31,12199
주권,코스닥,에이치엘사이언스,239610,2016-10-28,5392
주권,코스닥,코스메카코리아,241710,2016-10-28,10680
주권,코스닥,인텔리안테크,189300,2016-10-18,10737
주권,코스닥,에이치시티,072990,2016-10-17,14498
주권,코스닥,앤디포스,238090,2016-10-12,30490
주권,코스닥,수산아이앤티,050960,2016-10-11,6751
주권,코스닥,미투온,201490,2016-10-10,32724
주권,코스닥,예선테크,250930,2016-09-29,33000
주권,코스닥,유니테크노,241690,2016-09-20,24471
주권,코스닥,모비스,250060,2016-09-08,32171
주권,코스닥,나무기술,242040,2016-09-07,34606
주권,코스닥,자이글,234920,2016-09-06,13531
주권,코스닥,다산디엠씨,208860,2016-07-28,33950
주권,코스닥,우리손에프앤지,073560,2016-07-27,69238
주권,코스닥,알엔티엑스,123010,2016-07-20,34798
주권,코스닥,모아라이프플러스,142760,2016-07-07,42167
주권,코스닥,피앤씨테크,237750,2016-07-04,6497
주권,코스닥,에스티팜,237690,2016-06-23,20876
주권,코스닥,지씨셀,144510,2016-06-23,15800
주권,코스닥,알엔투테크놀로지,148250,2016-06-22,13611
주권,코스닥,이스트에이드,239340,2016-06-09,26980
주권,코스닥,휴온스,243070,2016-06-03,11980
주권,코스닥,원익IPS,240810,2016-05-02,49084
주권,코스닥,레이언스,228850,2016-04-11,16591
주권,코스닥,동양파일,228340,2016-04-06,20000
주권,코스닥,팬젠,222110,2016-03-11,13515
주권,코스닥,AP위성,211270,2016-03-04,15082
주권,코스닥,큐리언트,115180,2016-02-29,37511
주권,코스닥,안트로젠,065660,2016-02-15,10006
주권,코스닥,슈프리마,236200,2016-02-05,6974
주권,코스닥,유니트론텍,142210,2016-02-02,20751
주권,코스닥,더코디,224060,2015-12-29,5161
주권,코스닥,에스와이,109610,2015-12-29,48907
주권,코스닥,사토시홀딩스,223310,2015-12-24,5205
주권,코스닥,와이씨,232140,2015-12-24,82045
주권,코스닥,육일씨엔에쓰,191410,2015-12-24,11204
주권,코스닥,휴젤,145020,2015-12-24,12304
주권,코스닥,한국맥널티,222980,2015-12-23,11031
주권,코스닥,덱스터,206560,2015-12-22,25412
주권,코스닥,아진산업,013310,2015-12-22,38807
주권,코스닥,HLB제약,047920,2015-12-21,32799
주권,코스닥,강스템바이오텍,217730,2015-12-21,94054
주권,코스닥,메가엠디,133750,2015-12-18,23407
주권,코스닥,HC보광산업,225530,2015-12-17,36339
주권,코스닥,파크시스템스,140860,2015-12-17,7002
주권,코스닥,에치에프알,230240,2015-12-16,13309
주권,코스닥,예스티,122640,2015-12-16,21601
주권,코스닥,코스맥스엔비티,222040,2015-12-16,20628
주권,코스닥,멕아이씨에스,058110,2015-12-14,16051
주권,코스닥,원익피앤이,217820,2015-12-07,47455
주권,코스닥,하이즈항공,221840,2015-11-25,18701
주권,코스닥,DXVX,180400,2015-11-20,98429
주권,코스닥,케이디켐,221980,2015-11-19,4035
주권,코스닥,네오오토,212560,2015-11-18,13486
주권,코스닥,엔투텍,227950,2015-11-18,34508
주권,코스닥,케어젠,214370,2015-11-17,53715
주권,코스닥,아이진,185490,2015-11-16,43230
주권,코스닥,나무가,190510,2015-11-12,14085
주권,코스닥,시지메드텍,056090,2015-11-12,103259
주권,코스닥,본느,226340,2015-11-05,8390
주권,코스닥,엔케이젠바이오텍코리아,182400,2015-10-23,72342
주권,코스닥,엑시콘,092870,2015-10-22,13051
주권,코스닥,케이엠제약,225430,2015-10-08,5577
주권,코스닥,패션플랫폼,225590,2015-10-05,5121
주권,코스닥,넥슨게임즈,225570,2015-09-25,65860
주권,코스닥,제너셈,217190,2015-09-25,13154
주권,코스닥,타이거일렉,219130,2015-09-25,6314
주권,코스닥,아고스,175140,2015-09-23,24944
주권,코스닥,SFA넥셀,222080,2015-09-02,77780
주권,코스닥,에이텍모빌리티,224110,2015-08-25,5080
주권,코스닥,웹스,196700,2015-08-24,14364
주권,코스닥,파인텍,131760,2015-08-17,8686
주권,코스닥,심텍,222800,2015-08-07,37464
주권,코스닥,흥국에프엔비,189980,2015-08-07,40138
주권,코스닥,쎄노텍,222420,2015-08-06,48419
주권,코스닥,칩스앤미디어,094360,2015-08-05,21355
주권,코스닥,아시아경제,127710,2015-07-31,44049
주권,코스닥,아이쓰리시스템,214430,2015-07-30,7307
주권,코스닥,로지시스,067730,2015-07-29,9674
주권,코스닥,켐트로스,220260,2015-07-27,32072
주권,코스닥,파마리서치,214450,2015-07-24,10390
주권,코스닥,디와이디,219550,2015-07-22,38673
주권,코스닥,펩트론,087010,2015-07-22,23317
주권,코스닥,RFHIC,218410,2015-06-30,26553
주권,코스닥,동운아나텍,094170,2015-06-30,20910
주권,코스닥,일월지엠엘,178780,2015-06-30,18639
주권,코스닥,헥토이노베이션,214180,2015-06-30,12993
주권,코스닥,코아스템켐온,166480,2015-06-26,52870
주권,코스닥,베셀,177350,2015-06-19,19832
주권,코스닥,넵튠,217270,2015-06-18,46736
주권,코스닥,미래생명자원,218150,2015-06-18,20416
주권,코스닥,싸이맥스,160980,2015-06-17,10924
주권,코스닥,러셀,217500,2015-06-16,31812
주권,코스닥,픽셀플러스,087600,2015-06-12,8167
주권,코스닥,HLB제넥스,187420,2015-05-29,32645
주권,코스닥,우정바이오,215380,2015-05-18,16830
주권,코스닥,토박스코리아,215480,2015-05-13,8950
주권,코스닥,이노인스트루먼트,215790,2015-05-08,40283
주권,코스닥,우리산업,215360,2015-05-06,9132
주권,코스닥,메가스터디교육,215200,2015-05-04,10365
주권,코스닥,솔디펜스,215090,2015-04-28,23156
주권,코스닥,로보로보,215100,2015-04-22,20348
주권,코스닥,디알텍,214680,2015-04-20,83477
주권,코스닥,루트K,195990,2015-04-13,32576
주권,코스닥,골프존,215000,2015-04-03,6275
주권,코스닥,클래시스,214150,2015-04-03,65236
주권,코스닥,FSN,214270,2015-03-25,45255
주권,코스닥,포시에스,189690,2015-02-11,27322
주권,코스닥,덕산네오룩스,213420,2015-02-06,24831
주권,코스닥,국일신동,060480,2014-12-29,11090
주권,코스닥,링크드,193250,2014-12-29,13369
주권,코스닥,바디텍메드,206640,2014-12-29,21908
주권,코스닥,썸에이지,208640,2014-12-29,13924
주권,코스닥,에이팩트,200470,2014-12-26,42362
주권,코스닥,휴메딕스,200670,2014-12-26,11230
주권,코스닥,서전기전,189860,2014-12-24,9699
주권,코스닥,아스트,067390,2014-12-24,421158
주권,코스닥,오킨스전자,080580,2014-12-24,21091
주권,코스닥,지란지교시큐리티,208350,2014-12-24,8102
주권,코스닥,포톤,208710,2014-12-24,13180
주권,코스닥,NEW,160550,2014-12-23,27906
주권,코스닥,아이티센글로벌,124500,2014-12-23,23205
주권,코스닥,녹십자엠에스,142280,2014-12-17,23963
주권,코스닥,디티앤씨,187220,2014-12-17,11525
주권,코스닥,셀바스헬스케어,208370,2014-12-17,25741
주권,코스닥,정다운,208140,2014-12-17,32684
주권,코스닥,하이로닉,149980,2014-12-17,17199
주권,코스닥,랩지노믹스,084650,2014-12-16,74240
주권,코스닥,에이디테크놀로지,200710,2014-12-16,13462
주권,코스닥,비씨월드제약,200780,2014-12-15,10666
주권,코스닥,미스터블루,207760,2014-12-12,83080
주권,코스닥,알테오젠,196170,2014-12-12,53586
주권,코스닥,베노티앤알,206400,2014-12-10,37510
주권,코스닥,대창스틸,140520,2014-12-05,21109
주권,코스닥,에프엔씨엔터,173940,2014-12-04,15393
주권,코스닥,휴마시스,205470,2014-12-01,24675
주권,코스닥,텔콘RF제약,200230,2014-11-24,7152
주권,코스닥,지엘팜텍,204840,2014-11-20,77549
주권,코스닥,글로벌텍스프리,204620,2014-11-19,70283
주권,코스닥,디에이테크놀로지,196490,2014-11-19,11352
주권,코스닥,넥써쓰,205500,2014-11-12,81385
주권,코스닥,엑셈,205100,2014-11-07,70686
주권,코스닥,테고사이언스,191420,2014-11-06,8109
주권,코스닥,슈피겐코리아,192440,2014-11-05,6216
주권,코스닥,영우디에스피,143540,2014-10-29,44600
주권,코스닥,드림시큐리티,203650,2014-10-13,101704
주권,코스닥,메디아나,041920,2014-10-07,18598
주권,코스닥,데브시스터즈,194480,2014-10-06,12129
주권,코스닥,오늘이엔엠,192410,2014-08-14,25186
주권,코스닥,강동씨앤엘,198440,2014-08-13,60932
주권,코스닥,신화콘텍,187270,2014-08-08,10144
주권,코스닥,파버나인,177830,2014-08-04,11326
주권,코스닥,덕신이피씨,090410,2014-08-01,46084
주권,코스닥,창해에탄올,004650,2014-07-30,9191
주권,코스닥,윈하이텍,192390,2014-07-25,11032
주권,코스닥,아진엑스텍,059120,2014-07-24,18310
주권,코스닥,콜마비앤에이치,200130,2014-07-23,29416
주권,코스닥,엣지파운드리,105550,2014-07-11,78307
주권,코스닥,코아시아씨엠,196450,2014-06-02,45320
주권,코스닥,캐스텍코리아,071850,2014-05-27,24261
주권,코스닥,나노,187790,2014-05-08,30841
주권,코스닥,케이사인,192250,2014-04-28,7067
주권,코스닥,오이솔루션,138080,2014-02-27,12378
주권,코스닥,한국정보인증,053300,2014-02-04,40591
주권,코스닥,다산솔루에타,154040,2013-12-27,21616
주권,코스닥,현대이지웰,090850,2013-12-27,22478
주권,코스닥,SGA솔루션즈,184230,2013-12-20,18888
주권,코스닥,기가레인,049080,2013-12-19,8488
주권,코스닥,알티캐스트,085810,2013-12-06,14137
주권,코스닥,현대공업,170030,2013-12-04,15340
주권,코스닥,엔브이에이치코리아,067570,2013-12-03,42170
주권,코스닥,탑코미디어,134580,2013-11-26,49294
주권,코스닥,큐브엔터,182360,2013-11-21,15550
주권,코스닥,라이온켐텍,171120,2013-11-19,35902
주권,코스닥,램테크놀러지,171010,2013-11-18,14299
주권,코스닥,앤로보틱스,138360,2013-11-08,90505
주권,코스닥,해성옵틱스,076610,2013-11-06,59236
주권,코스닥,내츄럴엔도텍,168330,2013-10-31,31755
주권,코스닥,두산테스나,131970,2013-10-22,19327
주권,코스닥,파수AI,150900,2013-10-18,11704
주권,코스닥,엘티씨,170920,2013-10-08,10564
주권,코스닥,지엔씨에너지,119850,2013-10-02,16449
주권,코스닥,아미코젠,092040,2013-09-12,70655
주권,코스닥,GH신소재,130500,2013-08-02,14545
주권,코스닥,파이오링크,170790,2013-08-01,6397
주권,코스닥,KG에코솔루션,151860,2013-07-24,47603
주권,코스닥,KT나스미디어,089600,2013-07-17,11568
주권,코스닥,리가켐바이오,141080,2013-05-10,37019
주권,코스닥,윈팩,097800,2013-03-07,27290
주권,코스닥,코렌텍,104540,2013-03-05,13407
주권,코스닥,제로투세븐,159580,2013-02-19,20033
주권,코스닥,한솔아이원스,114810,2013-02-07,28143
주권,코스닥,우리이앤엘하루틴,153490,2013-02-05,51480
주권,코스닥,아이센스,099190,2013-01-30,28757
주권,코스닥,에코글로우,159910,2012-12-27,10467
주권,코스닥,우리로,046970,2012-11-27,43825
주권,코스닥,디젠스,113810,2012-11-22,32628
주권,코스닥,와이엠씨,155650,2012-11-15,18974
주권,코스닥,아바텍,149950,2012-11-06,13668
주권,코스닥,코이즈,121850,2012-09-27,5057
주권,코스닥,네이블,153460,2012-07-19,6530
주권,코스닥,피엔티,137400,2012-07-06,23691
주권,코스닥,비아트론,141000,2012-05-04,12115
주권,코스닥,빛샘전자,072950,2012-03-21,8053
주권,코스닥,사람인,143240,2012-02-21,10733
주권,코스닥,제룡산업,147830,2012-02-13,20000
주권,코스닥,남화토건,091590,2012-01-31,11740
주권,코스닥,메지온,140410,2012-01-20,30606
주권,코스닥,원익머트리얼즈,104830,2011-12-28,12608
주권,코스닥,제이에스링크,127120,2011-12-26,34741
주권,코스닥,나이스디앤비,130580,2011-12-22,15400
주권,코스닥,시큐브,131090,2011-12-21,7658
주권,코스닥,서암기계공업,100660,2011-12-19,12600
주권,코스닥,씨유메디칼,115480,2011-12-15,12125
주권,코스닥,키네마스터,139670,2011-12-02,14119
주권,코스닥,비덴트,121800,2011-12-01,77202
주권,코스닥,신진에스엠,138070,2011-11-28,17503
주권,코스닥,이엠넷,123570,2011-11-25,22276
주권,코스닥,와이지엔터테인먼트,122870,2011-11-23,18691
주권,코스닥,테크윙,089030,2011-11-10,37054
주권,코스닥,씨큐브,101240,2011-11-08,11357
주권,코스닥,엠엑스로보틱스,007820,2011-11-08,20034
주권,코스닥,씨엔플러스,115530,2011-11-02,7884
주권,코스닥,로보스타,090360,2011-10-17,9750
주권,코스닥,대한과학,131220,2011-10-11,7454
주권,코스닥,아이디스,143160,2011-09-26,10716
주권,코스닥,제이씨케미칼,137950,2011-08-08,22268
주권,코스닥,아이씨디,040910,2011-08-05,18174
주권,코스닥,제닉,123330,2011-08-03,7969
주권,코스닥,상아프론테크,089980,2011-07-21,15989
주권,코스닥,나이벡,138610,2011-07-13,11368
주권,코스닥,옵티시스,109080,2011-07-12,5636
주권,코스닥,대양전기공업,108380,2011-07-08,9567
주권,코스닥,서연탑메탈,019770,2011-06-24,11650
주권,코스닥,넥스트아이,137940,2011-06-14,8537
주권,코스닥,티엔엔터테인먼트,131100,2011-06-14,32247
주권,코스닥,KX,122450,2011-05-25,44820
주권,코스닥,골프존홀딩스,121440,2011-05-20,42837
주권,코스닥,윈스테크넷,136540,2011-05-02,12280
주권,코스닥,하림,136480,2011-05-02,106210
주권,코스닥,이퓨쳐,134060,2011-04-27,4769
주권,코스닥,티케이케미칼,104480,2011-04-26,90895
주권,코스닥,부스타,008470,2011-02-23,8405
주권,코스닥,나노신소재,121600,2011-02-09,12262
주권,코스닥,케이아이엔엑스,093320,2011-02-08,4880
주권,코스닥,티피씨글로벌,130740,2011-02-08,11277
주권,코스닥,LB세미콘,061970,2011-01-31,58083
주권,코스닥,딜리,131180,2011-01-31,5870
주권,코스닥,제이엔케이글로벌,126880,2011-01-31,23205
주권,코스닥,블루콤,033560,2011-01-26,17100
주권,코스닥,인트론바이오,048530,2011-01-26,30892
주권,코스닥,알서포트,131370,2011-01-05,53267
주권,코스닥,인텍플러스,064290,2011-01-05,12878
주권,코스닥,티에스이,131290,2011-01-05,11061
주권,코스닥,이브이첨단소재,131400,2010-12-27,59592
주권,코스닥,대정화금,120240,2010-12-20,7190
주권,코스닥,피제이메탈,128660,2010-12-13,24803
주권,코스닥,옵투스제약,131030,2010-12-03,17647
주권,코스닥,에이루트,096690,2010-12-01,4023
주권,코스닥,티비씨,033830,2010-11-29,18907
주권,코스닥,시그네틱스,033170,2010-11-26,85728
주권,코스닥,한국전자인증,041460,2010-11-19,19000
주권,코스닥,BGF에코머티리얼즈,126600,2010-11-12,62767
주권,코스닥,디케이락,105740,2010-11-12,10169
주권,코스닥,위메이드플레이,123420,2010-11-10,10401
주권,코스닥,아나패스,123860,2010-11-05,12123
주권,코스닥,KNN,058400,2010-11-03,132430
주권,코스닥,누리플랜,069140,2010-10-26,15096
주권,코스닥,아이텍,119830,2010-10-26,26539
주권,코스닥,인화정공,101930,2010-10-22,45695
주권,코스닥,셀피글로벌,068940,2010-10-19,45913
주권,코스닥,뉴온,123840,2010-10-05,6365
주권,코스닥,알파칩스,117670,2010-09-17,6662
주권,코스닥,포메탈,119500,2010-09-17,11847
주권,코스닥,다원시스,068240,2010-09-14,38163
주권,코스닥,씨젠,096530,2010-09-10,52226
주권,코스닥,와이솔,122990,2010-09-10,26639
주권,코스닥,하이비젼시스템,126700,2010-09-10,14942
주권,코스닥,화신정공,126640,2010-08-31,35056
주권,코스닥,코리아에프티,123410,2010-08-27,27841
주권,코스닥,엠에스오토텍,123040,2010-08-06,62628
주권,코스닥,이글루,067920,2010-08-04,10996
주권,코스닥,인터로조,119610,2010-07-28,11414
주권,코스닥,하이텍팜,106190,2010-07-28,10633
주권,코스닥,에스디시스템,121890,2010-07-16,13291
주권,코스닥,알톤,123750,2010-07-02,13819
주권,코스닥,유비벨록스,089850,2010-06-18,14730
주권,코스닥,오르비텍,046120,2010-06-15,33855
주권,코스닥,엑스큐어,070300,2010-06-09,35525
주권,코스닥,투비소프트,079970,2010-06-01,12829
주권,코스닥,인피니트헬스케어,071200,2010-05-26,24396
주권,코스닥,서진오토모티브,122690,2010-05-25,23079
주권,코스닥,인지소프트,100030,2010-05-25,3284
주권,코스닥,케이씨에스,115500,2010-04-14,12000
주권,코스닥,HLB테라퓨틱스,115450,2010-03-26,88580
주권,코스닥,삼기,122350,2010-03-19,38339
주권,코스닥,이미지스,115610,2010-02-26,11819
주권,코스닥,인포바인,115310,2010-02-09,14832
주권,코스닥,케이이엠텍,106080,2010-02-09,5762
주권,코스닥,모베이스,101330,2010-02-04,23147
주권,코스닥,스타플렉스,115570,2010-01-27,7985
주권,코스닥,우리넷,115440,2010-01-27,10794
주권,코스닥,아세아텍,050860,2010-01-26,22500
주권,코스닥,폴라리스우노,114630,2010-01-15,17235
주권,코스닥,코디,080530,2010-01-05,11072
주권,코스닥,DGI,099520,2009-12-22,45282
주권,코스닥,그린생명과학,114450,2009-12-22,20000
주권,코스닥,디와이피엔에프,104460,2009-12-22,10518
주권,코스닥,위메이드,112040,2009-12-18,33948
주권,코스닥,셀바스AI,108860,2009-12-10,26915
주권,코스닥,이원컴포텍,088290,2009-12-01,7976
주권,코스닥,강원에너지,114190,2009-11-20,26123
주권,코스닥,휴맥스,115160,2009-11-16,4312
주권,코스닥,앱토크롬,109960,2009-11-13,15132
주권,코스닥,동방선기,099410,2009-11-10,14000
주권,코스닥,KS인더스트리,101000,2009-11-06,39642
주권,코스닥,진매트릭스,109820,2009-11-06,20394
주권,코스닥,비츠로셀,082920,2009-10-28,45339
주권,코스닥,한스바이오메드,042520,2009-10-09,14261
주권,코스닥,NHN벅스,104200,2009-10-06,14828
주권,코스닥,아이앤씨,052860,2009-10-06,17867
주권,코스닥,케이엔더블유,105330,2009-09-29,16020
주권,코스닥,디에스케이,109740,2009-09-23,25710
주권,코스닥,제넥신,095700,2009-09-15,45540
주권,코스닥,톱텍,108230,2009-09-15,38023
주권,코스닥,동국S&C,100130,2009-08-31,57143
주권,코스닥,에스앤더블류,103230,2009-08-05,7200
주권,코스닥,컴투스홀딩스,063080,2009-07-30,6595
주권,코스닥,동일금속,109860,2009-07-28,9100
주권,코스닥,어보브반도체,102120,2009-06-05,17781
주권,코스닥,위메이드맥스,101730,2009-06-03,83803
주권,코스닥,이엔에프테크놀로지,102710,2009-05-28,14288
주권,코스닥,스맥,099440,2009-05-26,68243
주권,코스닥,SDN,099220,2009-05-19,62944
주권,코스닥,한국정밀기계,101680,2009-05-19,8404
주권,코스닥,흥국,010240,2009-05-12,11706
주권,코스닥,우림피티에스,101170,2009-04-28,13500
주권,코스닥,티플랙스,081150,2009-04-23,24268
주권,코스닥,에스티오,098660,2009-04-17,12501
주권,코스닥,에이테크솔루션,071670,2009-04-17,10000
주권,코스닥,에스앤에스텍,101490,2009-04-14,21335
주권,코스닥,뷰웍스,100120,2009-04-10,8971
주권,코스닥,코오롱생명과학,102940,2009-04-07,13091
주권,코스닥,엔시트론,101400,2009-03-31,11742
주권,코스닥,파인테크닉스,106240,2009-03-16,23877
주권,코스닥,이수앱지스,086890,2009-02-03,40775
주권,코스닥,디에스엠,104040,2009-01-23,26814
주권,코스닥,유비쿼스홀딩스,078070,2009-01-23,17059
주권,코스닥,메디톡스,086900,2009-01-16,7298
주권,코스닥,엠게임,058630,2008-12-19,19203
주권,코스닥,아이컴포넌트,059100,2008-12-16,7071
주권,코스닥,HLB생명과학,067630,2008-11-25,121917
주권,코스닥,이크레더블,092130,2008-10-24,12044
주권,코스닥,세운메디칼,100700,2008-09-30,43800
주권,코스닥,마이크로컨텍솔,098120,2008-09-23,8313
주권,코스닥,이엠앤아이,083470,2008-09-18,21340
주권,코스닥,웰크론한텍,076080,2008-07-18,22594
주권,코스닥,하이드로리튬,101670,2008-07-15,56777
주권,코스닥,슈프리마에이치큐,094840,2008-07-11,9806
주권,코스닥,서울옥션,063170,2008-07-01,17774
주권,코스닥,이스트소프트,047560,2008-07-01,11753
주권,코스닥,크레버스,096240,2008-06-27,10238
주권,코스닥,월덱스,101160,2008-06-19,16511
주권,코스닥,쎄트렉아이,099320,2008-06-13,10951
주권,코스닥,브리지텍,064480,2008-06-04,11953
주권,코스닥,고영,098460,2008-06-03,68204
주권,코스닥,조이시티,067000,2008-05-30,69903
주권,코스닥,우진비앤지,018620,2008-05-20,6933
주권,코스닥,테스,095610,2008-05-20,19360
주권,코스닥,예스24,053280,2008-05-07,25000
주권,코스닥,엘디티,096870,2008-05-02,8348
주권,코스닥,메타바이오메드,059210,2008-04-15,27171
주권,코스닥,효성오앤비,097870,2008-04-08,8490
주권,코스닥,한울소재과학,091440,2008-02-01,33426
주권,코스닥,에코볼트,097780,2008-01-23,20293
주권,코스닥,에스코넥,096630,2007-12-26,15876
주권,코스닥,일신바이오,068330,2007-12-26,44216
주권,코스닥,서원인텍,093920,2007-12-20,18600
주권,코스닥,이씨에스,067010,2007-12-18,10889
주권,코스닥,대창솔루션,096350,2007-12-17,36855
주권,코스닥,엑시온그룹,069920,2007-12-05,9297
주권,코스닥,알에프세미,096610,2007-11-20,17386
주권,코스닥,디엔에프,092070,2007-11-16,11572
주권,코스닥,일진파워,094820,2007-11-06,15079
주권,코스닥,비엠티,086670,2007-11-02,9926
주권,코스닥,신화프리텍,095190,2007-10-29,65260
주권,코스닥,현우산업,092300,2007-10-24,20150
주권,코스닥,케이알엠,093640,2007-10-19,32844
주권,코스닥,에스에너지,095910,2007-10-16,37297
주권,코스닥,성우전자,081580,2007-10-12,15508
주권,코스닥,엘엠에스,073110,2007-10-12,8896
주권,코스닥,제이엠티,094970,2007-10-12,16748
주권,코스닥,오디텍,080520,2007-10-08,11322
주권,코스닥,ISC,095340,2007-10-01,21197
주권,코스닥,네오티스,085910,2007-10-01,13795
주권,코스닥,미래나노텍,095500,2007-10-01,31010
주권,코스닥,상보,027580,2007-10-01,11836
주권,코스닥,바이오톡스텍,086040,2007-09-21,15958
주권,코스닥,옴니시스템,057540,2007-09-19,59394
주권,코스닥,푸른로보틱스,094940,2007-09-14,8361
주권,코스닥,웨이브일렉트로,095270,2007-09-12,14372
주권,코스닥,빅솔론,093190,2007-08-20,19239
주권,코스닥,S&K폴리텍,091340,2007-07-30,11704
주권,코스닥,멤레이비티,072770,2007-07-25,41512
주권,코스닥,갤럭시아머니트리,094480,2007-07-20,39230
주권,코스닥,에코프로,086520,2007-07-20,135776
주권,코스닥,대산F&B,065150,2007-07-18,15938
주권,코스닥,컴투스,078340,2007-07-06,12091
주권,코스닥,네오위즈,095660,2007-07-02,21636
주권,코스닥,앤씨앤,092600,2007-06-26,5017
주권,코스닥,엔텔스,069410,2007-06-20,10245
주권,코스닥,풍강,093380,2007-06-01,9879
주권,코스닥,동국제약,086450,2007-05-29,45230
주권,코스닥,케이프,064820,2007-05-29,30860
주권,코스닥,상신이디피,091580,2007-05-23,13328
주권,코스닥,한라IMS,092460,2007-05-22,17110
주권,코스닥,에프알텍,073540,2007-05-18,11400
주권,코스닥,이엠텍,091120,2007-05-02,17133
주권,코스닥,참좋은여행,094850,2007-04-30,14000
주권,코스닥,네오리진,094860,2007-04-16,53110
주권,코스닥,LS증권,078020,2007-02-21,55481
주권,코스닥,매커스,093520,2007-02-12,11902
주권,코스닥,LSK아이로봇,091970,2007-01-30,7535
주권,코스닥,네오팜,092730,2007-01-30,16028
주권,코스닥,오스코텍,039200,2007-01-17,38258
주권,코스닥,켐트로닉스,089010,2007-01-17,16770
주권,코스닥,제이스로보틱스,090470,2007-01-10,17477
주권,코스닥,동아엘텍,088130,2007-01-03,17485
주권,코스닥,휴온스글로벌,084110,2006-12-19,12660
주권,코스닥,케이씨티,089150,2006-12-13,17150
주권,코스닥,파트론,091700,2006-12-13,50000
주권,코스닥,유니테스트,086390,2006-12-05,21134
주권,코스닥,휴림로봇,090710,2006-12-05,119559
주권,코스닥,에스에이티,060540,2006-11-28,26133
주권,코스닥,큐에스아이,066310,2006-11-24,9272
주권,코스닥,멀티캠퍼스,067280,2006-11-16,5927
주권,코스닥,코세스,089890,2006-11-08,16585
주권,코스닥,성창오토텍,080470,2006-11-03,7300
주권,코스닥,넥스턴앤롤코리아,089140,2006-11-01,15316
주권,코스닥,제이티,089790,2006-10-27,10316
주권,코스닥,아이윈,090150,2006-10-20,41875
주권,코스닥,이녹스,088390,2006-10-20,9386
주권,코스닥,THE E&M,089230,2006-10-10,38421
주권,코스닥,바텍,043150,2006-09-29,14854
주권,코스닥,MDS테크,086960,2006-09-26,42529
주권,코스닥,루멘스,038060,2006-08-08,48103
주권,코스닥,CSA 코스믹,083660,2006-07-25,106639
주권,코스닥,NICE인프라,063570,2006-07-14,34148
주권,코스닥,쇼박스,086980,2006-07-07,62438
주권,코스닥,팬엔터테인먼트,068050,2006-07-07,27694
주권,코스닥,인포뱅크,039290,2006-07-04,8694
주권,코스닥,아이오케이이엔엠,078860,2006-06-27,6177
주권,코스닥,동우팜투테이블,088910,2006-06-23,25832
주권,코스닥,제이브이엠,054950,2006-06-07,12090
주권,코스닥,팅크웨어,084730,2006-05-19,11109
주권,코스닥,진바이오텍,086060,2006-04-28,8611
주권,코스닥,티케이지애강,022220,2006-04-11,51795
주권,코스닥,에이스테크,088800,2006-03-27,75506
주권,코스닥,셀트리온제약,068760,2006-02-03,44402
주권,코스닥,GST,083450,2006-02-01,18430
주권,코스닥,에너토크,019990,2006-02-01,9756
주권,코스닥,제우스,079370,2006-02-01,31017
