code,listed,traded_days,amt_sum,amt_avg,no_trade_pct,years,group,mktcap,name,spac,decile,susi,susi_after,susi_corr,action,susi_yr,susi_after_yr,action_yr
347000,606,606,953263046500.0,1573041330.858086,0.0,2.5041322314049586,ST,66736143190.0,센코,N,D6,43.0,19.0,11.0,0.0,17.171617161716174,7.587458745874588,0.0
273640,606,606,951841667000.0,1570695820.132013,0.0,2.5041322314049586,ST,58448780000.0,와이엠텍,N,D6,37.0,15.0,3.0,3.0,14.775577557755776,5.99009900990099,1.198019801980198
224110,596,596,930751286000.0,1561663231.5436242,0.0,2.462809917355372,ST,40541480280.0,에이텍모빌리티,N,D6,35.0,28.0,3.0,3.0,14.211409395973153,11.369127516778523,1.2181208053691275
038680,606,606,945044081000.0,1559478681.5181518,0.0,2.5041322314049586,ST,64417396870.0,에스넷,N,D6,43.0,27.0,4.0,2.0,17.171617161716174,10.782178217821782,0.7986798679867987
229000,596,596,928660284500.0,1558154839.7651007,0.0,2.462809917355372,ST,39312460870.0,젠큐릭스,N,D6,54.0,44.0,11.0,7.0,21.926174496644293,17.865771812080535,2.8422818791946307
049470,472,472,734777149000.0,1556731247.881356,0.0,1.950413223140496,ST,32444870822.0,비트플래닛,N,D6,49.0,38.0,14.0,17.0,25.1228813559322,19.483050847457626,8.716101694915254
471820,373,373,579110737500.0,1552575703.7533512,0.0,1.5413223140495869,ST,49054494860.0,셀로맥스사이언스,N,D6,45.0,13.0,4.0,3.0,29.195710455764072,8.434316353887398,1.9463806970509383
265740,605,605,935362612500.0,1546053904.9586778,0.0,2.5,ST,92890720000.0,엔에프씨,N,D6,19.0,4.0,0.0,4.0,7.6,1.6,1.6
217500,596,596,911935429000.0,1530093001.6778524,0.0,2.462809917355372,ST,45936528000.0,러셀,N,D6,28.0,12.0,0.0,6.0,11.369127516778523,4.87248322147651,2.436241610738255
091700,606,606,924801998000.0,1526075904.290429,0.0,2.5041322314049586,ST,299000000000.0,파트론,N,D6,46.0,36.0,4.0,3.0,18.36963696369637,14.376237623762377,1.198019801980198
212560,605,605,918322329000.0,1517888147.107438,0.0,2.5,ST,159004042920.0,네오오토,N,D6,40.0,29.0,3.0,11.0,16.0,11.6,4.4
219550,154,154,233440006000.0,1515844194.8051949,0.0,0.6363636363636364,ST,38711929256.0,디와이디,N,D6,46.0,43.0,12.0,2.0,72.28571428571429,67.57142857142857,3.142857142857143
012700,606,606,915306397000.0,1510406595.709571,0.0,2.5041322314049586,ST,76488967840.0,리드코프,N,D6,44.0,32.0,17.0,1.0,17.570957095709574,12.778877887788779,0.39933993399339934
094850,606,606,915078412500.0,1510030383.6633663,0.0,2.5041322314049586,ST,63280000000.0,참좋은여행,N,D6,24.0,13.0,0.0,1.0,9.584158415841584,5.191419141914191,0.39933993399339934
215090,264,264,397618678500.0,1506131357.9545455,0.0,1.0909090909090908,ST,28666708318.0,솔디펜스,N,D6,29.0,12.0,6.0,1.0,26.583333333333336,11.0,0.9166666666666667
330730,606,606,911295866000.0,1503788557.7557757,0.0,2.5041322314049586,ST,82891126500.0,스톤브릿지벤처스,N,D6,27.0,6.0,3.0,1.0,10.782178217821782,2.396039603960396,0.39933993399339934
035600,606,606,910734239500.0,1502861781.353135,0.0,2.5041322314049586,ST,262042667340.0,KG이니시스,N,D6,72.0,32.0,16.0,6.0,28.752475247524753,12.778877887788779,2.396039603960396
188040,264,264,396713491000.0,1502702617.4242425,0.0,1.0909090909090908,ST,23677298480.0,바이오포트,N,D6,10.0,5.0,0.0,7.0,9.166666666666668,4.583333333333334,6.416666666666667
078020,606,606,908740381000.0,1499571585.8085809,0.0,2.5041322314049586,ST,373388408700.0,LS증권,N,D6,47.0,33.0,5.0,6.0,18.768976897689768,13.178217821782178,2.396039603960396
035890,430,430,644772928000.0,1499471925.5813954,0.0,1.7768595041322317,ST,482597759700.0,서희건설,N,D6,106.0,69.0,78.0,0.0,59.65581395348836,38.832558139534875,0.0
300120,605,605,906778220000.0,1498806975.2066116,0.0,2.5,ST,23068871456.0,라온피플,N,D6,47.0,23.0,6.0,2.0,18.8,9.2,0.8
146320,606,606,902737632000.0,1489666059.4059403,0.0,2.5041322314049586,ST,136681817640.0,비씨엔씨,N,D6,46.0,23.0,7.0,7.0,18.36963696369637,9.184818481848184,2.7953795379537953
096350,590,590,874558376000.0,1482302332.20339,0.0,2.43801652892562,ST,59409876344.0,대창솔루션,N,D6,43.0,21.0,5.0,4.0,17.63728813559322,8.613559322033899,1.6406779661016948
352770,294,294,435376909000.0,1480873840.1360545,0.0,1.2148760330578512,ST,13610136750.0,셀레스트라,N,D6,74.0,59.0,33.0,10.0,60.911564625850346,48.564625850340136,8.231292517006803
085910,580,580,858398740500.0,1479997828.4482758,0.0,2.396694214876033,ST,247754931280.0,네오티스,N,D6,31.0,17.0,4.0,6.0,12.934482758620689,7.093103448275862,2.503448275862069
048770,596,596,882051698000.0,1479952513.422819,0.0,2.462809917355372,ST,48035852460.0,TPC로보틱스,N,D6,19.0,11.0,2.0,7.0,7.714765100671141,4.466442953020134,2.8422818791946307
355690,606,606,895829142500.0,1478265911.7161715,0.0,2.5041322314049586,ST,37196695900.0,에이텀,N,D6,77.0,33.0,20.0,9.0,30.74917491749175,13.178217821782178,3.594059405940594
006050,606,606,894949702000.0,1476814689.768977,0.0,2.5041322314049586,ST,15807545079.0,국영지앤엠,N,D6,30.0,23.0,5.0,6.0,11.98019801980198,9.184818481848184,2.396039603960396
101330,595,595,876908736500.0,1473796195.798319,0.0,2.458677685950413,ST,78352693165.0,모베이스,N,D6,25.0,10.0,0.0,3.0,10.168067226890757,4.067226890756302,1.2201680672268909
043650,606,606,892773845000.0,1473224166.6666667,0.0,2.5041322314049586,ST,66790056960.0,국순당,N,D6,19.0,13.0,1.0,2.0,7.587458745874588,5.191419141914191,0.7986798679867987
038290,606,606,891541874500.0,1471191212.0462046,0.0,2.5041322314049586,ST,130964112000.0,마크로젠,N,D6,37.0,25.0,6.0,1.0,14.775577557755776,9.983498349834983,0.39933993399339934
072470,606,606,890216127500.0,1469003510.7260723,0.0,2.5041322314049586,ST,44007504530.0,우리산업홀딩스,N,D6,38.0,24.0,5.0,6.0,15.174917491749175,9.584158415841584,2.396039603960396
348350,606,606,889867512500.0,1468428238.448845,0.0,2.5041322314049586,ST,89807400000.0,위드텍,N,D6,33.0,8.0,2.0,5.0,13.178217821782178,3.1947194719471947,1.9966996699669968
092070,606,606,887690696000.0,1464836132.0132012,0.0,2.5041322314049586,ST,155410052940.0,디엔에프,N,D6,25.0,6.0,0.0,2.0,9.983498349834983,2.396039603960396,0.7986798679867987
321550,606,606,887261822500.0,1464128419.966997,0.0,2.5041322314049586,ST,121505631375.0,티움바이오,N,D6,51.0,39.0,2.0,11.0,20.366336633663366,15.574257425742575,4.392739273927393
021080,606,606,876177290500.0,1445837113.0363035,0.0,2.5041322314049586,ST,107040000000.0,에이티넘인베스트,N,D6,23.0,12.0,3.0,0.0,9.184818481848184,4.792079207920792,0.0
288620,606,606,874056732500.0,1442337842.409241,0.0,2.5041322314049586,ST,32523612560.0,에스프리즘,N,D6,47.0,43.0,4.0,3.0,18.768976897689768,17.171617161716174,1.198019801980198
215000,606,606,873464749000.0,1441360971.9471948,0.0,2.5041322314049586,ST,253840536750.0,골프존,N,D6,34.0,34.0,2.0,7.0,13.577557755775578,13.577557755775578,2.7953795379537953
072770,579,579,834147142500.0,1440668639.896373,0.0,2.3925619834710745,ST,30345343638.0,멤레이비티,N,D6,165.0,102.0,75.0,21.0,68.96373056994818,42.6321243523316,8.77720207253886
101970,306,306,439206810500.0,1435316374.1830063,0.0,1.2644628099173554,ST,150118591350.0,우양에이치씨,N,D6,16.0,8.0,3.0,6.0,12.65359477124183,6.326797385620915,4.745098039215686
294140,455,455,650600148000.0,1429890435.1648352,0.0,1.8801652892561984,ST,50769562770.0,레몬,N,D6,20.0,13.0,4.0,7.0,10.637362637362637,6.914285714285714,3.7230769230769227
205500,591,591,838636032500.0,1419011899.3231812,0.0,2.4421487603305785,ST,96488708995.0,넥써쓰,N,D6,74.0,38.0,16.0,26.0,30.301184433164128,15.560067681895093,10.646362098138749
032680,586,586,830030367000.0,1416434073.3788395,0.0,2.4214876033057853,ST,18144616470.0,소프트센,N,D6,34.0,26.0,5.0,13.0,14.040955631399317,10.737201365187712,5.368600682593856
150900,606,606,856882352000.0,1413997280.5280528,0.0,2.5041322314049586,ST,38388864160.0,파수AI,N,D6,29.0,18.0,1.0,5.0,11.58085808580858,7.188118811881188,1.9966996699669968
137950,606,606,856731885500.0,1413748985.9735973,0.0,2.5041322314049586,ST,62238540130.0,제이씨케미칼,N,D6,38.0,27.0,12.0,0.0,15.174917491749175,10.782178217821782,0.0
239340,586,586,828149834500.0,1413224973.549488,0.0,2.4214876033057853,ST,16349658204.0,이스트에이드,N,D6,20.0,11.0,2.0,10.0,8.25938566552901,4.5426621160409555,4.129692832764505
006140,606,606,856041231000.0,1412609292.079208,0.0,2.5041322314049586,ST,67115475000.0,피제이전자,N,D6,19.0,14.0,0.0,4.0,7.587458745874588,5.590759075907591,1.5973597359735974
189690,606,606,854692474500.0,1410383621.2871287,0.0,2.5041322314049586,ST,45682332168.0,포시에스,N,D6,17.0,2.0,4.0,2.0,6.788778877887789,0.7986798679867987,0.7986798679867987
001840,302,302,423581860500.0,1402588942.0529802,0.0,1.2479338842975207,ST,62588831935.0,이화공영,N,D6,38.0,20.0,21.0,0.0,30.450331125827812,16.026490066225165,0.0
440320,606,606,847463040000.0,1398453861.386139,0.0,2.5041322314049586,ST,21107700000.0,오픈놀,N,D6,53.0,22.0,10.0,8.0,21.165016501650165,8.785478547854787,3.1947194719471947
053160,606,606,846285635000.0,1396510948.8448844,0.0,2.5041322314049586,ST,56100000000.0,프리엠스,N,D6,36.0,17.0,4.0,5.0,14.376237623762377,6.788778877887789,1.9966996699669968
036010,606,606,840180425500.0,1386436345.709571,0.0,2.5041322314049586,ST,91588315260.0,아비코전자,N,D6,35.0,5.0,6.0,7.0,13.976897689768977,1.9966996699669968,2.7953795379537953
079940,606,606,839440339000.0,1385215080.858086,0.0,2.5041322314049586,ST,424764648600.0,가비아,N,D6,55.0,39.0,5.0,7.0,21.963696369636963,15.574257425742575,2.7953795379537953
046210,606,606,835830071500.0,1379257543.729373,0.0,2.5041322314049586,ST,50536035600.0,HLB파나진,N,D6,61.0,47.0,2.0,5.0,24.35973597359736,18.768976897689768,1.9966996699669968
382480,606,606,833256516500.0,1375010753.30033,0.0,2.5041322314049586,ST,71511923380.0,지아이텍,N,D6,33.0,19.0,6.0,0.0,13.178217821782178,7.587458745874588,0.0
054670,606,606,825767577500.0,1362652768.1518152,0.0,2.5041322314049586,ST,82253691600.0,대한뉴팜,N,D6,20.0,8.0,3.0,4.0,7.986798679867987,3.1947194719471947,1.5973597359735974
036560,592,592,806181824000.0,1361793621.6216216,0.0,2.446280991735537,ST,183960000000.0,KZ정밀,N,D6,38.0,19.0,4.0,7.0,15.533783783783784,7.766891891891892,2.861486486486487
389030,583,583,791334901000.0,1357349744.425386,0.0,2.409090909090909,ST,87450841620.0,지니너스,N,D6,34.0,22.0,10.0,8.0,14.11320754716981,9.132075471698112,3.320754716981132
340810,606,606,822163064000.0,1356704726.0726073,0.0,2.5041322314049586,ST,32747942400.0,시선AI,N,D6,65.0,47.0,10.0,8.0,25.957095709570957,18.768976897689768,3.1947194719471947
031310,606,606,821534859500.0,1355668084.9834983,0.0,2.5041322314049586,ST,28051091893.0,아이즈비전,N,D6,58.0,54.0,6.0,4.0,23.16171617161716,21.564356435643564,1.5973597359735974
009620,537,537,726698996000.0,1353256975.7914338,0.0,2.21900826446281,ST,11549684728.0,삼보산업,N,D6,55.0,38.0,14.0,9.0,24.78584729981378,17.124767225325883,4.055865921787709
043200,596,596,804068770000.0,1349108674.4966445,0.0,2.462809917355372,ST,24539132905.0,파루,N,D6,21.0,7.0,3.0,10.0,8.526845637583891,2.8422818791946307,4.060402684563758
032300,606,606,815106069500.0,1345059520.6270628,0.0,2.5041322314049586,ST,86817339960.0,한국파마,N,D6,29.0,22.0,0.0,2.0,11.58085808580858,8.785478547854787,0.7986798679867987
069080,606,606,815007584000.0,1344897003.30033,0.0,2.5041322314049586,ST,370360237000.0,웹젠,N,D6,65.0,46.0,4.0,7.0,25.957095709570957,18.36963696369637,2.7953795379537953
353810,606,606,813136019000.0,1341808612.2112212,0.0,2.5041322314049586,ST,206100361600.0,이지바이오,N,D6,38.0,35.0,2.0,2.0,15.174917491749175,13.976897689768977,0.7986798679867987
041830,606,606,812808650500.0,1341268400.1650164,0.0,2.5041322314049586,ST,707746305000.0,인바디,N,D6,41.0,18.0,4.0,6.0,16.372937293729375,7.188118811881188,2.396039603960396
071280,596,596,799150705500.0,1340856888.422819,0.0,2.462809917355372,ST,105699526730.0,로체시스템즈,N,D6,24.0,10.0,3.0,7.0,9.74496644295302,4.060402684563758,2.8422818791946307
075130,606,606,808599759000.0,1334323034.6534653,0.0,2.5041322314049586,ST,30906487440.0,플랜티넷,N,D6,33.0,18.0,6.0,8.0,13.178217821782178,7.188118811881188,3.1947194719471947
104200,606,606,802682035500.0,1324557814.3564355,0.0,2.5041322314049586,ST,42777481750.0,NHN벅스,N,D6,33.0,18.0,3.0,10.0,13.178217821782178,7.188118811881188,3.9933993399339935
307870,606,606,798827298500.0,1318196862.2112212,0.0,2.5041322314049586,ST,71178715030.0,비투엔,N,D6,227.0,177.0,124.0,37.0,90.65016501650166,70.68316831683168,14.775577557755776
087600,606,606,797704227500.0,1316343609.7359736,0.0,2.5041322314049586,ST,33482887800.0,픽셀플러스,N,D6,24.0,14.0,0.0,2.0,9.584158415841584,5.590759075907591,0.7986798679867987
200230,553,553,724355175500.0,1309864693.490054,0.0,2.2851239669421486,ST,15270273655.0,텔콘RF제약,N,D6,80.0,60.0,7.0,12.0,35.00904159132008,26.256781193490056,5.251356238698011
053260,606,606,792111609500.0,1307114867.1617162,0.0,2.5041322314049586,ST,91915200000.0,금강철강,N,D6,34.0,24.0,2.0,4.0,13.577557755775578,9.584158415841584,1.5973597359735974
060230,530,530,688952351000.0,1299910096.2264152,0.0,2.190082644628099,ST,12386107800.0,제이케이시냅스,N,D6,302.0,190.0,153.0,20.0,137.8943396226415,86.75471698113208,9.132075471698114
065370,596,596,774688446500.0,1299812829.6979866,0.0,2.462809917355372,ST,22779498090.0,위세아이텍,N,D6,43.0,8.0,9.0,10.0,17.45973154362416,3.2483221476510065,4.060402684563758
217330,596,596,772644299500.0,1296383052.852349,0.0,2.462809917355372,ST,72048538905.0,싸이토젠,N,D6,85.0,63.0,28.0,14.0,34.513422818791945,25.580536912751676,5.684563758389261
192410,372,372,481118720000.0,1293329892.4731183,0.0,1.537190082644628,ST,80217120165.0,오늘이엔엠,N,D6,64.0,59.0,22.0,27.0,41.634408602150536,38.38172043010753,17.56451612903226
215380,596,596,763128451500.0,1280416864.932886,0.0,2.462809917355372,ST,43925193360.0,우정바이오,N,D6,52.0,35.0,11.0,4.0,21.11409395973154,14.211409395973153,1.6241610738255032
046940,606,606,775680302000.0,1280000498.349835,0.0,2.5041322314049586,ST,65609890500.0,우원개발,N,D6,164.0,49.0,133.0,2.0,65.4917491749175,19.567656765676567,0.7986798679867987
065680,596,596,761798797000.0,1278185901.0067115,0.0,2.462809917355372,ST,274904012250.0,우주일렉트로,N,D6,20.0,14.0,1.0,9.0,8.120805369127517,5.684563758389261,3.654362416107382
215790,572,572,730668949000.0,1277393267.4825175,0.0,2.363636363636364,ST,37825876911.0,이노인스트루먼트,N,D6,15.0,8.0,0.0,6.0,6.346153846153845,3.3846153846153837,2.538461538461538
023410,606,606,774035977000.0,1277287090.759076,0.0,2.5041322314049586,ST,287982964675.0,유진기업,N,D6,30.0,26.0,5.0,0.0,11.98019801980198,10.382838283828383,0.0
026150,606,606,773616481000.0,1276594853.1353135,0.0,2.5041322314049586,ST,72992736960.0,특수건설,N,D6,57.0,27.0,23.0,0.0,22.762376237623762,10.782178217821782,0.0
096630,590,590,751618852000.0,1273930257.6271186,0.0,2.43801652892562,ST,28815526245.0,에스코넥,N,D6,38.0,21.0,3.0,2.0,15.5864406779661,8.613559322033899,0.8203389830508474
044990,413,413,526123898000.0,1273907743.3414044,0.0,1.706611570247934,ST,88997221500.0,에이치엔에스하이텍,N,D6,19.0,10.0,1.0,2.0,11.133171912832928,5.859564164648909,1.1719128329297819
036000,596,596,757231609500.0,1270522834.7315435,0.0,2.462809917355372,ST,62538062055.0,예림당,N,D6,23.0,5.0,2.0,3.0,9.338926174496644,2.030201342281879,1.2181208053691275
302430,606,606,761834402000.0,1257152478.547855,0.0,2.5041322314049586,ST,62047542480.0,이노메트리,N,D6,40.0,11.0,8.0,2.0,15.973597359735974,4.392739273927393,0.7986798679867987
071200,541,541,676213898500.0,1249933268.9463956,0.0,2.2355371900826446,ST,216152617880.0,인피니트헬스케어,N,D6,48.0,30.0,4.0,5.0,21.47134935304991,13.419593345656192,2.2365988909426986
041960,606,606,755503769500.0,1246705890.2640264,0.0,2.5041322314049586,ST,554148712500.0,코미팜,N,D6,42.0,28.0,11.0,4.0,16.772277227722775,11.181518151815181,1.5973597359735974
084850,606,606,754980100000.0,1245841749.1749177,0.0,2.5041322314049586,ST,202558600620.0,아이티엠반도체,N,D6,59.0,53.0,10.0,9.0,23.56105610561056,21.165016501650165,3.594059405940594
302550,606,606,754620352500.0,1245248106.4356437,0.0,2.5041322314049586,ST,83603840750.0,리메드,N,D6,31.0,22.0,3.0,5.0,12.37953795379538,8.785478547854787,1.9966996699669968
216080,605,605,752122150000.0,1243177107.4380164,0.0,2.5,ST,169283429460.0,제테마,N,D6,47.0,33.0,3.0,4.0,18.8,13.2,1.6
058110,606,606,751451532000.0,1240019029.7029705,0.0,2.5041322314049586,ST,30865169190.0,멕아이씨에스,N,D6,25.0,5.0,3.0,8.0,9.983498349834983,1.9966996699669968,3.1947194719471947
068050,606,606,748027799000.0,1234369305.280528,0.0,2.5041322314049586,ST,33177503048.0,팬엔터테인먼트,N,D6,21.0,13.0,2.0,1.0,8.386138613861387,5.191419141914191,0.39933993399339934
044480,570,570,702212625500.0,1231951974.5614035,0.0,2.355371900826446,ST,33450421496.0,빌리언스,N,D6,116.0,94.0,21.0,10.0,49.24912280701754,39.90877192982456,4.245614035087719
276730,517,517,632470027000.0,1223346280.4642167,0.0,2.136363636363636,ST,44140577880.0,한울앤제주,N,D6,119.0,83.0,59.0,16.0,55.70212765957448,38.85106382978724,7.4893617021276615
104480,605,605,739975187000.0,1223099482.644628,0.0,2.5,ST,141251504436.0,티케이케미칼,N,D6,22.0,17.0,1.0,2.0,8.8,6.8,0.8
086820,605,605,739498711500.0,1222311919.8347108,0.0,2.5,ST,145693357700.0,바이오솔루션,N,D6,47.0,25.0,0.0,4.0,18.8,10.0,1.6
138070,606,606,737600763000.0,1217162975.2475247,0.0,2.5041322314049586,ST,24521988804.0,신진에스엠,N,D6,21.0,13.0,0.0,2.0,8.386138613861387,5.191419141914191,0.7986798679867987
263600,606,606,735992222500.0,1214508617.9867988,0.0,2.5041322314049586,ST,51454901300.0,덕우전자,N,D6,20.0,15.0,1.0,2.0,7.986798679867987,5.99009900990099,0.7986798679867987
091440,268,268,324882273000.0,1212247287.313433,0.0,1.1074380165289257,ST,84457719940.0,한울소재과학,N,D7,74.0,69.0,33.0,6.0,66.82089552238806,62.305970149253724,5.4179104477611935
195500,606,606,734129881500.0,1211435448.019802,0.0,2.5041322314049586,ST,26267832000.0,마니커에프앤지,N,D7,17.0,14.0,3.0,0.0,6.788778877887789,5.590759075907591,0.0
432980,365,365,439478135500.0,1204049686.30137,0.0,1.508264462809917,ST,24056877600.0,엠에프씨,N,D7,14.0,6.0,1.0,3.0,9.28219178082192,3.9780821917808225,1.9890410958904112
088280,606,606,728662151000.0,1202412790.4290428,0.0,2.5041322314049586,ST,49410028950.0,쏘닉스,N,D7,23.0,9.0,0.0,10.0,9.184818481848184,3.594059405940594,3.9933993399339935
035080,606,606,728536740500.0,1202205842.409241,0.0,2.5041322314049586,ST,107111131080.0,그래디언트,N,D7,28.0,17.0,0.0,3.0,11.181518151815181,6.788778877887789,1.198019801980198
046390,590,590,709153923500.0,1201955802.542373,0.0,2.43801652892562,ST,33761233215.0,삼화네트웍스,N,D7,30.0,8.0,5.0,1.0,12.305084745762711,3.2813559322033896,0.4101694915254237
043100,514,514,616385957000.0,1199194468.8715954,0.0,2.12396694214876,ST,10457241600.0,알파AI,N,D7,118.0,84.0,43.0,19.0,55.55642023346304,39.54863813229572,8.945525291828794
123570,606,606,725714211000.0,1197548202.970297,0.0,2.5041322314049586,ST,38069817302.0,이엠넷,N,D7,26.0,15.0,3.0,0.0,10.382838283828383,5.99009900990099,0.0
036710,532,532,633807040500.0,1191366617.481203,0.0,2.1983471074380163,ST,188595081780.0,심텍홀딩스,N,D7,57.0,46.0,3.0,17.0,25.92857142857143,20.92481203007519,7.733082706766918
036630,548,548,651135026000.0,1188202602.189781,0.0,2.2644628099173554,ST,91600000000.0,세종텔레콤,N,D7,37.0,36.0,8.0,21.0,16.33941605839416,15.897810218978103,9.273722627737227
052900,606,606,718224992000.0,1185189755.7755775,0.0,2.5041322314049586,ST,101278546890.0,KX하이텍,N,D7,46.0,39.0,11.0,3.0,18.36963696369637,15.574257425742575,1.198019801980198
290740,595,595,703424233000.0,1182225601.6806722,0.0,2.458677685950413,ST,82533090200.0,액트로,N,D7,36.0,14.0,4.0,11.0,14.64201680672269,5.694117647058824,4.473949579831933
334970,605,605,714676139000.0,1181282874.380165,0.0,2.5,ST,141665304614.0,프레스티지바이오로직스,N,D7,45.0,25.0,6.0,6.0,18.0,10.0,2.4
074430,594,594,701627654500.0,1181191337.5420876,0.0,2.4545454545454546,ST,88792939284.0,아미노로직스,N,D7,20.0,10.0,2.0,4.0,8.148148148148149,4.074074074074074,1.6296296296296295
263810,606,606,714729481500.0,1179421586.6336634,0.0,2.5041322314049586,ST,38697324750.0,상신전자,N,D7,18.0,9.0,1.0,0.0,7.188118811881188,3.594059405940594,0.0
276040,549,549,643389981000.0,1171930748.63388,0.0,2.268595041322314,ST,7073119545.0,스코넥,N,D7,90.0,69.0,29.0,17.0,39.67213114754099,30.41530054644809,7.493624772313297
246710,590,590,690317564500.0,1170029770.338983,0.0,2.43801652892562,ST,101763716040.0,티앤알바이오팹,N,D7,60.0,29.0,10.0,10.0,24.610169491525422,11.894915254237288,4.101694915254237
035200,606,606,708357723500.0,1168907134.4884489,0.0,2.5041322314049586,ST,29143117050.0,프럼파스트,N,D7,26.0,6.0,2.0,3.0,10.382838283828383,2.396039603960396,1.198019801980198
234300,606,606,708198682500.0,1168644690.5940597,0.0,2.5041322314049586,ST,77270095200.0,에스트래픽,N,D7,67.0,29.0,30.0,2.0,26.755775577557756,11.58085808580858,0.7986798679867987
151860,606,606,704890039000.0,1163184882.8382838,0.0,2.5041322314049586,ST,257056210800.0,KG에코솔루션,N,D7,95.0,56.0,14.0,5.0,37.93729372937294,22.363036303630363,1.9966996699669968
417860,454,454,523742435500.0,1153617699.339207,0.0,1.87603305785124,ST,31912822680.0,오브젠,N,D7,27.0,7.0,1.0,12.0,14.392070484581495,3.7312775330396466,6.396475770925108
198440,599,599,686362359000.0,1145847010.0166943,0.0,2.475206611570248,ST,116806444632.0,강동씨앤엘,N,D7,43.0,31.0,9.0,7.0,17.372287145242073,12.524207011686144,2.8280467445742907
342870,195,195,222393387500.0,1140478910.2564104,0.0,0.8057851239669421,ST,22536564595.0,오아,N,D7,28.0,23.0,8.0,1.0,34.748717948717946,28.543589743589745,1.241025641025641
038530,587,587,669303742000.0,1140210804.088586,0.0,2.425619834710744,ST,19833438733.0,케이바이오랩스,N,D7,28.0,26.0,4.0,6.0,11.543441226575808,10.718909710391822,2.4735945485519593
208710,582,582,659604299500.0,1133340720.790378,0.0,2.4049586776859506,ST,25833058720.0,포톤,N,D7,29.0,27.0,4.0,19.0,12.058419243986254,11.22680412371134,7.900343642611683
263700,606,606,684053776500.0,1128801611.386139,0.0,2.5041322314049586,ST,41837601000.0,케어랩스,N,D7,32.0,22.0,6.0,10.0,12.778877887788779,8.785478547854787,3.9933993399339935
290660,581,581,653583388500.0,1124928379.5180724,0.0,2.400826446280992,ST,57060066816.0,다이나믹솔루션,N,D7,129.0,101.0,37.0,22.0,53.7314974182444,42.06884681583476,9.163511187607572
187870,605,605,678324418000.0,1121197385.123967,0.0,2.5,ST,189889127400.0,디바이스,N,D7,48.0,13.0,4.0,8.0,19.2,5.2,3.2
014190,606,606,677577638500.0,1118114915.0165017,0.0,2.5041322314049586,ST,42474085200.0,원익큐브,N,D7,14.0,11.0,1.0,2.0,5.590759075907591,4.392739273927393,0.7986798679867987
035810,606,606,675636541000.0,1114911783.8283827,0.0,2.5041322314049586,ST,283871214000.0,이지홀딩스,N,D7,67.0,63.0,0.0,5.0,26.755775577557756,25.15841584158416,1.9966996699669968
041460,606,606,674391997500.0,1112858081.6831684,0.0,2.5041322314049586,ST,66405000000.0,한국전자인증,N,D7,24.0,21.0,0.0,0.0,9.584158415841584,8.386138613861387,0.0
318000,606,606,671891540500.0,1108731915.0165017,0.0,2.5041322314049586,ST,26919886840.0,KBG,N,D7,24.0,12.0,2.0,0.0,9.584158415841584,4.792079207920792,0.0
109820,579,579,641149900000.0,1107340069.0846286,0.0,2.3925619834710745,ST,28857000600.0,진매트릭스,N,D7,25.0,12.0,6.0,4.0,10.449050086355784,5.015544041450777,1.6718480138169256
217270,606,606,670854885500.0,1107021263.2013202,0.0,2.5041322314049586,ST,108193013545.0,넵튠,N,D7,36.0,23.0,6.0,3.0,14.376237623762377,9.184818481848184,1.198019801980198
217190,605,605,669637542500.0,1106838913.2231405,0.0,2.5,ST,72214147890.0,제너셈,N,D7,43.0,25.0,12.0,3.0,17.2,10.0,1.2
067390,365,365,403953310500.0,1106721398.630137,0.0,1.508264462809917,ST,210999947079.0,아스트,N,D7,56.0,51.0,16.0,6.0,37.12876712328768,33.81369863013699,3.9780821917808225
051160,606,606,669692362500.0,1105102908.4158416,0.0,2.5041322314049586,ST,114356037700.0,지어소프트,N,D7,20.0,5.0,0.0,1.0,7.986798679867987,1.9966996699669968,0.39933993399339934
291650,606,606,668213153500.0,1102661969.4719472,0.0,2.5041322314049586,ST,67692519378.0,압타머사이언스,N,D7,81.0,50.0,24.0,3.0,32.34653465346535,19.966996699669966,1.198019801980198
263860,606,606,666574009500.0,1099957111.386139,0.0,2.5041322314049586,ST,114766144000.0,지니언스,N,D7,60.0,21.0,5.0,3.0,23.96039603960396,8.386138613861387,1.198019801980198
100120,606,606,664443428000.0,1096441300.330033,0.0,2.5041322314049586,ST,213071011250.0,뷰웍스,N,D7,37.0,12.0,5.0,1.0,14.775577557755776,4.792079207920792,0.39933993399339934
026040,606,606,664182438000.0,1096010623.7623763,0.0,2.5041322314049586,ST,30598026660.0,제이에스티나,N,D7,24.0,18.0,0.0,11.0,9.584158415841584,7.188118811881188,4.392739273927393
134580,606,606,661275520500.0,1091213730.1980195,0.0,2.5041322314049586,ST,52399680387.0,탑코미디어,N,D7,33.0,30.0,6.0,5.0,13.178217821782178,11.98019801980198,1.9966996699669968
064850,595,595,649099822500.0,1090924071.4285717,0.0,2.458677685950413,ST,280694167200.0,에프앤가이드,N,D7,34.0,16.0,0.0,13.0,13.82857142857143,6.507563025210084,5.287394957983193
115310,567,567,618277828000.0,1090437086.419753,0.0,2.34297520661157,ST,117817382700.0,인포바인,N,D7,30.0,25.0,5.0,16.0,12.804232804232806,10.670194003527337,6.828924162257496
