공시일,시각,애프터,종목코드,종목명,decile,관리부담,사유성격,정지사유,동반공시,정지공시_원문
20260507,17:00:08,Y,097780,에코볼트,D10,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"에코볼트(주) 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260507,18:08:55,Y,900120,씨엑스아이,(유니버스 밖),집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"씨엑스아이헬스케어테크놀리지그룹리미티드 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260508,16:00:07,Y,035290,골드앤에스,D9,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"(주)골드앤에스 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260512,15:55:29,Y,950220,네오이뮨텍,(유니버스 밖),집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"주식회사 네오이뮨텍 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260512,16:51:35,Y,900310,컬러레이,(유니버스 밖),집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"컬러레이홀딩스 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260512,17:25:53,Y,482680,미래에셋비전스팩7호,(유니버스 밖),뉴스형(즉시조치),자본·조직변동,SPAC 합병(예비심사청구대상,미래에셋비전기업인수목적7호 주식회사 회사합병 결정(SPAC 소멸합병),미래에셋비전기업인수목적7호 주식회사 주권매매거래정지(SPAC 합병(예비심사청구대상))
20260512,17:51:32,Y,183300,코미코,D2,뉴스형(즉시조치),자본·조직변동,무상증자,(주)코미코 무상증자결정,(주)코미코 주권매매거래정지(무상증자)
20260513,17:14:33,Y,451700,(상장폐지),(유니버스 밖),집행형(부담 낮음),자본·조직변동,SPAC 소멸합병,,엔에이치기업인수목적29호 주식회사 주권매매거래정지(SPAC 소멸합병)
20260514,18:09:08,Y,900110,딥커머스,(유니버스 밖),집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"이스트아시아홀딩스인베스트먼트리미티드 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260515,16:01:32,Y,067630,HLB생명과학,D1,뉴스형(즉시조치),부실·위험,중요한 영업정지,에이치엘비생명과학(주) 영업정지,에이치엘비생명과학(주) 주권매매거래정지(중요한 영업정지)
20260518,18:09:06,Y,243070,휴온스,D7,뉴스형(즉시조치),자본·조직변동,우회상장여부 및 요건충족확인,(주)휴온스 회사합병 결정,(주)휴온스 주권매매거래정지(우회상장여부 및 요건충족확인)
20260520,13:59:09,,041590,플래스크,(유니버스 밖),뉴스형(즉시조치),부실·위험,투자자 보호,(주)플래스크 기타시장안내(정리매매 보류 관련),(주)플래스크 주권매매거래정지(투자자 보호)
20260520,15:49:17,Y,900300,오가닉티코스메틱,(유니버스 밖),집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",오가닉티코스메틱스홀딩스컴퍼니리미티드 추가상장(유상증자(제3자배정)),"오가닉티코스메틱스홀딩스컴퍼니리미티드 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260521,14:49:30,,148780,비큐AI,D5,뉴스형(즉시조치),자본·조직변동,자본감소,(주)비큐에이아이 감자결정,(주)비큐에이아이 주권매매거래정지(자본감소)
20260526,15:56:13,Y,900250,크리스탈신소재,(유니버스 밖),집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"차이나크리스탈신소재홀딩스 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260526,16:15:08,Y,900100,파이온엑스,(유니버스 밖),집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"파이온엑스 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260526,16:26:26,Y,042040,케이피엠테크,D9,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"(주)케이피엠테크 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260526,18:03:00,Y,464680,(상장폐지),(유니버스 밖),뉴스형(즉시조치),부실·위험,상장폐지 사유발생,케이비제27호기업인수목적(주) 상장폐지,케이비제27호기업인수목적(주) 주권매매거래정지(상장폐지 사유발생)
20260528,17:11:30,Y,079190,케스피온,D8,뉴스형(즉시조치),자본·조직변동,자본감소,(주)케스피온 감자결정(무상감자),(주)케스피온 주권매매거래정지(자본감소)
20260529,11:03:16,,018620,우진비앤지,D10,뉴스형(즉시조치),자본·조직변동,무상증자,우진비앤지(주) 무상증자결정,우진비앤지(주) 주권매매거래정지(무상증자)
20260529,16:12:22,Y,220100,퓨쳐켐,D2,뉴스형(즉시조치),자본·조직변동,무상증자,(주)퓨쳐켐 유무상증자결정(주주배정후 실권주 일반공모),(주)퓨쳐켐 주권매매거래정지(무상증자)
20260529,16:42:00,Y,200230,텔콘RF제약,D6,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"(주)텔콘알에프제약 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260601,16:10:31,Y,290660,다이나믹솔루션,D7,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"(주)다이나믹솔루션 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260601,17:20:05,Y,219750,한국비티비,D9,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"(주)한국비티비 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260601,17:20:43,Y,246690,TS인베스트먼트,D4,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"주식회사 티에스인베스트먼트 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260602,15:44:28,Y,021880,메이슨캐피탈,D7,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"메이슨캐피탈주식회사 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260602,16:06:04,Y,359090,씨엔알리서치,D5,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"(주)씨엔알리서치 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260604,11:16:17,,368970,오에스피,D10,뉴스형(즉시조치),자본·조직변동,무상증자,주식회사 오에스피 무상증자결정,주식회사 오에스피 주권매매거래정지(무상증자)
20260604,17:02:47,Y,208640,썸에이지,D7,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"(주)썸에이지 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260605,15:04:22,,079970,투비소프트,D7,뉴스형(즉시조치),부실·위험,투자자 보호,(주)투비소프트 (정정)상장폐지,(주)투비소프트 주권매매거래정지(투자자 보호)
20260605,16:00:36,Y,033830,티비씨,D10,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"(주)티비씨 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260605,16:03:58,Y,049080,기가레인,D6,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"(주)기가레인 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260605,16:08:08,Y,210120,캔버스엔,D5,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"(주)캔버스엔 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260605,17:47:50,Y,038880,아이에이,D7,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"(주)아이에이 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260605,18:07:32,Y,464440,(상장폐지),(유니버스 밖),뉴스형(즉시조치),부실·위험,상장폐지 사유발생,한국제13호기업인수목적 주식회사 상장폐지,한국제13호기업인수목적 주식회사 주권매매거래정지(상장폐지 사유발생)
20260608,17:28:47,Y,230360,(상장폐지),D6,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"(주)에코마케팅 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260609,15:13:45,,299030,하나기술,D4,뉴스형(즉시조치),대형계약,단일판매공급계약,(주)하나기술 단일판매ㆍ공급계약체결,(주)하나기술 주권매매거래정지(단일판매공급계약)
20260609,16:05:01,Y,043220,티에스넥스젠,D7,뉴스형(즉시조치),부실·위험,투자자 보호,(주)티에스넥스젠 (정정)상장폐지,(주)티에스넥스젠 주권매매거래정지(투자자 보호)
20260609,16:38:29,Y,352770,셀레스트라,D6,뉴스형(즉시조치),부실·위험,투자자 보호,주식회사 셀레스트라 (정정)상장폐지,주식회사 셀레스트라 주권매매거래정지(투자자 보호)
20260610,17:04:36,Y,025440,DH오토웨어,D9,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"(주)디에이치오토웨어 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260612,15:33:28,,016790,현대사료,(유니버스 밖),뉴스형(즉시조치),부실·위험,투자자 보호,현대사료(주) (정정)상장폐지,현대사료(주) 주권매매거래정지(투자자 보호)
20260612,16:22:25,Y,258830,세종메디칼,(유니버스 밖),뉴스형(즉시조치),부실·위험,투자자 보호,(주)세종메디칼 기타시장안내(정리매매 보류 관련),(주)세종메디칼 주권매매거래정지(투자자 보호)
20260612,16:24:07,Y,007720,소노스퀘어,D6,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"(주)소노스퀘어 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260612,17:09:43,Y,019570,플루토스,D8,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"(주)플루토스투자 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260612,18:03:54,Y,065420,에스아이리소스,D8,뉴스형(즉시조치),부실·위험,조회공시 신고시한 위반,,(주)에스아이리소스 주권매매거래정지(조회공시 신고시한 위반)
20260615,16:49:14,Y,476830,알지노믹스,D1,뉴스형(즉시조치),자본·조직변동,무상증자,알지노믹스(주) 무상증자결정,알지노믹스(주) 주권매매거래정지(무상증자)
20260616,15:55:24,Y,002680,한탑,D9,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"(주)한탑 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260616,16:03:38,Y,009730,이렘,D4,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"(주)이렘 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260616,16:34:35,Y,060230,제이케이시냅스,D6,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"제이케이시냅스(주) 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260617,17:42:12,Y,277410,인산가,D8,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"(주)인산가 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260618,16:49:40,Y,354200,엔젠바이오,D7,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"주식회사 엔젠바이오 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260619,17:47:17,Y,469480,IBKS제24호스팩,(유니버스 밖),뉴스형(즉시조치),자본·조직변동,SPAC 합병(예비심사청구대상,아이비케이에스제24호기업인수목적 주식회사 회사합병 결정(SPAC 소멸합병),아이비케이에스제24호기업인수목적 주식회사 주권매매거래정지(SPAC 합병(예비심사청구대상))
20260619,18:24:27,Y,032960,동일기연,D9,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"(주)동일기연 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260623,17:03:02,Y,446840,지슨,D8,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"(주)지슨 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260624,16:03:28,Y,101000,KS인더스트리,D6,뉴스형(즉시조치),자본·조직변동,자본감소,(주)케이에스인더스트리 감자결정,(주)케이에스인더스트리 주권매매거래정지(자본감소)
20260624,16:58:00,Y,051360,토비스,D5,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"(주)토비스 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260625,16:27:19,Y,250930,예선테크,D9,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"(주)예선테크 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260625,17:19:14,Y,079190,케스피온,D8,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"(주)케스피온 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
20260626,15:58:05,Y,348080,큐라티스,D7,집행형(부담 낮음),자본·조직변동,"주식의 병합, 분할 등 전자등록 변경, 말소",,"(주)큐라티스 주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)"
