공시일,종목코드,종목명,사유성격,정지사유,시차_분,동반공시_원문,동반공시_유형,정지공시_원문
20250728,246960,SCL사이언스,자본·조직변동,영업양수도,0,(주)에스씨엘사이언스 영업양수 결정,영업양수 결정,(주)에스씨엘사이언스 주권매매거래정지(영업양수도)
20250731,347700,스피어,대형계약,단일판매공급계약,1,(주)스피어코퍼레이션 투자판단 관련 주요경영사항(장기공급 계약 체결),코퍼레이션 투자판단 관련 주요경영사항,(주)스피어코퍼레이션 주권매매거래정지(단일판매공급계약)
20250731,347700,스피어,대형계약,단일판매공급계약,0,(주)스피어코퍼레이션 단일판매ㆍ공급계약체결,코퍼레이션 단일판매ㆍ공급계약체결,(주)스피어코퍼레이션 주권매매거래정지(단일판매공급계약)
20250801,246710,티앤알바이오팹,자본·조직변동,무상증자,0,(주)티앤알바이오팹 유무상증자결정,유무상증자결정,(주)티앤알바이오팹 주권매매거래정지(무상증자)
20250804,265740,엔에프씨,자본·조직변동,무상증자,0,주식회사엔에프씨 무상증자결정,무상증자결정,주식회사엔에프씨 주권매매거래정지(무상증자)
20250804,402490,그린리소스,자본·조직변동,무상증자,1,주식회사 그린리소스 주주총회소집결의(임시주주총회),주주총회소집결의,주식회사 그린리소스 주권매매거래정지(무상증자)
20250804,402490,그린리소스,자본·조직변동,무상증자,0,주식회사 그린리소스 무상증자결정,무상증자결정,주식회사 그린리소스 주권매매거래정지(무상증자)
20250805,175250,아이큐어,부실·위험,상장적격성 실질심사 대상 (사유발생,0,아이큐어(주) 기타시장안내(상장적격성 실질심사 관련 안내),기타시장안내,아이큐어(주) 주권매매거래정지(상장적격성 실질심사 대상 (사유발생))
20250805,175250,아이큐어,부실·위험,상장적격성 실질심사 대상 (사유발생,0,아이큐어(주) 횡령ㆍ배임혐의발생,횡령ㆍ배임혐의발생,아이큐어(주) 주권매매거래정지(상장적격성 실질심사 대상 (사유발생))
20250811,035890,서희건설,부실·위험,풍문 또는 보도 관련,0,(주)서희건설 조회공시요구(풍문또는보도)(현직 임원의 횡령·배임혐의설),조회공시요구,(주)서희건설 주권매매거래정지(풍문 또는 보도 관련)
20250811,036630,세종텔레콤,자본·조직변동,자본감소,0,세종텔레콤(주) 감자결정,감자결정,세종텔레콤(주) 주권매매거래정지(자본감소)
20250814,032680,소프트센,부실·위험,풍문 또는 보도 관련,0,(주) 소프트센 조회공시요구(풍문또는보도)(주된 영업의 정지설(반기 또는 분기 매출액 미달)),조회공시요구,(주) 소프트센 주권매매거래정지(풍문 또는 보도 관련)
20250814,284620,카이노스메드,부실·위험,상장적격성 실질심사 대상 (사유발생,0,주식회사 카이노스메드 반기 또는 분기 매출액 미달 사실 발생,반기 또는 분기 매출액 미달 사실 발생,주식회사 카이노스메드 주권매매거래정지(상장적격성 실질심사 대상 (사유발생))
20250814,950130,엑세스바이오,부실·위험,상장적격성 실질심사 대상 (사유발생,0,엑세스바이오 인코퍼레이션 기타시장안내(상장적격성 실질심사 관련),인코퍼레이션 기타시장안내,엑세스바이오 인코퍼레이션 주권매매거래정지(상장적격성 실질심사 대상 (사유발생))
20250814,950130,엑세스바이오,부실·위험,상장적격성 실질심사 대상 (사유발생,0,엑세스바이오 인코퍼레이션 반기 또는 분기 매출액 미달 사실 발생,인코퍼레이션 반기 또는 분기 매출액 미달 사실 발생,엑세스바이오 인코퍼레이션 주권매매거래정지(상장적격성 실질심사 대상 (사유발생))
20250818,462350,이노스페이스,자본·조직변동,무상증자,0,(주)이노스페이스 유무상증자결정(주주배정후 실권주 일반공모),유무상증자결정,(주)이노스페이스 주권매매거래정지(무상증자)
20250821,209640,와이제이링크,자본·조직변동,무상증자,0,와이제이링크(주) 무상증자결정,무상증자결정,와이제이링크(주) 주권매매거래정지(무상증자)
20250825,042500,링네트,자본·조직변동,무상증자,0,(주)링네트 무상증자결정,무상증자결정,(주)링네트 주권매매거래정지(무상증자)
20250825,415380,스튜디오삼익,자본·조직변동,무상증자,1,주식회사 스튜디오삼익 주주명부폐쇄기간 또는 기준일 설정,주주명부폐쇄기간 또는 기준일 설정,주식회사 스튜디오삼익 주권매매거래정지(무상증자)
20250825,415380,스튜디오삼익,자본·조직변동,무상증자,0,주식회사 스튜디오삼익 무상증자결정,무상증자결정,주식회사 스튜디오삼익 주권매매거래정지(무상증자)
20250825,415380,스튜디오삼익,자본·조직변동,무상증자,0,주식회사 스튜디오삼익 주식소각 결정,주식소각 결정,주식회사 스튜디오삼익 주권매매거래정지(무상증자)
20250829,203400,에이비온,자본·조직변동,무상증자,0,에이비온(주) 유무상증자결정(주주배정후 실권주 일반공모),유무상증자결정,에이비온(주) 주권매매거래정지(무상증자)
20250829,473370,(상장폐지),자본·조직변동,SPAC 합병(예비심사청구대상,0,비엔케이제2호기업인수목적(주) 회사합병 결정(SPAC 소멸합병),회사합병 결정,비엔케이제2호기업인수목적(주) 주권매매거래정지(SPAC 합병(예비심사청구대상))
20250901,060240,스타코링크,부실·위험,투자자 보호,0,(주)스타코링크 기타시장안내(정리매매 보류 관련),기타시장안내,(주)스타코링크 주권매매거래정지(투자자 보호)
20250901,060240,스타코링크,부실·위험,투자자 보호,0,(주)스타코링크 (정정)상장폐지,(정정)상장폐지,(주)스타코링크 주권매매거래정지(투자자 보호)
20250901,101390,(상장폐지),부실·위험,투자자 보호,0,(주)아이엠 기타시장안내(정리매매 보류 관련),기타시장안내,(주)아이엠 주권매매거래정지(투자자 보호)
20250901,101390,(상장폐지),부실·위험,투자자 보호,0,(주)아이엠 (정정)상장폐지,(정정)상장폐지,(주)아이엠 주권매매거래정지(투자자 보호)
20250901,382900,범한퓨얼셀,대형계약,단일판매공급계약,0,범한퓨얼셀 주식회사 단일판매ㆍ공급계약체결,단일판매ㆍ공급계약체결,범한퓨얼셀 주식회사 주권매매거래정지(단일판매공급계약)
20250908,043090,더테크놀로지,부실·위험,투자자 보호,0,(주)더 테크놀로지 기타시장안내(정리매매 보류 관련),테크놀로지 기타시장안내,(주)더 테크놀로지 주권매매거래정지(투자자 보호)
20250908,043090,더테크놀로지,부실·위험,투자자 보호,1,(주)더 테크놀로지 (정정)상장폐지,테크놀로지,(주)더 테크놀로지 주권매매거래정지(투자자 보호)
20250908,043090,더테크놀로지,부실·위험,투자자 보호,1,(주)더 테크놀로지 기타 경영사항(자율공시)(상장폐지결정 등 효력정지 가처분),테크놀로지 기타 경영사항,(주)더 테크놀로지 주권매매거래정지(투자자 보호)
20250908,052770,아이톡시,자본·조직변동,자본감소,1,(주)아이톡시 주주명부폐쇄기간 또는 기준일 설정,주주명부폐쇄기간 또는 기준일 설정,(주)아이톡시 주권매매거래정지(자본감소)
20250908,052770,아이톡시,자본·조직변동,자본감소,1,(주)아이톡시 주주총회소집결의,주주총회소집결의,(주)아이톡시 주권매매거래정지(자본감소)
20250908,052770,아이톡시,자본·조직변동,자본감소,0,(주)아이톡시 감자결정,감자결정,(주)아이톡시 주권매매거래정지(자본감소)
20250911,060230,제이케이시냅스,자본·조직변동,자본감소,0,소니드(주) (정정)주주총회소집결의,(정정)주주총회소집결의,소니드(주) 주권매매거래정지(자본감소)
20250911,060230,제이케이시냅스,자본·조직변동,자본감소,0,소니드(주) 감자결정,감자결정,소니드(주) 주권매매거래정지(자본감소)
20250911,465320,교보15호스팩,자본·조직변동,SPAC 합병(예비심사청구대상,0,교보15호기업인수목적 주식회사 회사합병 결정(SPAC 소멸합병),회사합병 결정,교보15호기업인수목적 주식회사 주권매매거래정지(SPAC 합병(예비심사청구대상))
20250912,309930,조이웍스앤코,자본·조직변동,영업양수도,0,(주)오하임앤컴퍼니 영업양수 결정,영업양수 결정,(주)오하임앤컴퍼니 주권매매거래정지(영업양수도)
20250917,476060,온코닉테라퓨틱스,자본·조직변동,무상증자,0,온코닉테라퓨틱스(주) 무상증자결정,무상증자결정,온코닉테라퓨틱스(주) 주권매매거래정지(무상증자)
20250918,032790,엠젠솔루션,부실·위험,중요한 영업정지,1,(주)엠젠솔루션 전환청구권행사(제23회차),전환청구권행사,(주)엠젠솔루션 주권매매거래정지(중요한 영업정지)
20250918,032790,엠젠솔루션,부실·위험,중요한 영업정지,0,(주)엠젠솔루션 영업정지,영업정지,(주)엠젠솔루션 주권매매거래정지(중요한 영업정지)
20250918,219550,디와이디,자본·조직변동,자본감소,0,(주)디와이디 (정정)주주총회소집결의(임시주주총회),(정정)주주총회소집결의(임시주주총회),(주)디와이디 주권매매거래정지(자본감소)
20250918,219550,디와이디,자본·조직변동,자본감소,0,(주)디와이디 감자결정,감자결정,(주)디와이디 주권매매거래정지(자본감소)
20250919,079950,인베니아,자본·조직변동,자본감소,0,인베니아(주) 감자결정,감자결정,인베니아(주) 주권매매거래정지(자본감소)
20250919,101000,KS인더스트리,부실·위험,불성실공시법인 지정,0,"(주)케이에스인더스트리 불성실공시법인지정(공시번복 1건, 공시변경 1건)",불성실공시법인지정,(주)케이에스인더스트리 주권매매거래정지(불성실공시법인 지정)
20250922,106520,(상장폐지),부실·위험,투자자 보호,0,(주)노블엠앤비 기타시장안내(정리매매 보류 관련),기타시장안내,(주)노블엠앤비 주권매매거래정지(투자자 보호)
20250922,106520,(상장폐지),부실·위험,투자자 보호,1,(주)노블엠앤비 (정정)상장폐지,(정정)상장폐지,(주)노블엠앤비 주권매매거래정지(투자자 보호)
20250922,106520,(상장폐지),부실·위험,투자자 보호,1,(주)노블엠앤비 기타 경영사항(자율공시)(상장폐지결정등 효력정지 가처분 신청의 건),기타 경영사항,(주)노블엠앤비 주권매매거래정지(투자자 보호)
20250922,269620,시스웍,부실·위험,투자자 보호,0,(주)시스웍 (정정)상장폐지,(정정)상장폐지,(주)시스웍 주권매매거래정지(투자자 보호)
20250922,269620,시스웍,부실·위험,투자자 보호,0,(주)시스웍 기타시장안내(정리매매 보류 관련),기타시장안내,(주)시스웍 주권매매거래정지(투자자 보호)
20250922,269620,시스웍,부실·위험,투자자 보호,0,(주)시스웍 기타 경영사항(자율공시)(상장폐지결정 등 효력정지 가처분신청),기타 경영사항,(주)시스웍 주권매매거래정지(투자자 보호)
20250922,449020,(상장폐지),부실·위험,상장폐지 사유발생,1,유안타제13호기업인수목적 주식회사 상장폐지,상장폐지,유안타제13호기업인수목적 주식회사 주권매매거래정지(상장폐지 사유발생)
20250924,448740,(상장폐지),부실·위험,상장폐지 사유발생,0,삼성기업인수목적8호(주) 상장폐지,상장폐지,삼성기업인수목적8호(주) 주권매매거래정지(상장폐지 사유발생)
