n,cum_amt_pct,cum_after_gongsi_pct
225,60.74947631178376,13.195310551259665
226,60.87962018061148,13.265153404839111
227,61.00442715609808,13.39985033674233
228,61.12668702895336,13.454726864554752
229,61.255507715966395,13.482165128460963
230,61.369580988060605,13.507109004739338
231,61.4958170790092,13.524569718134197
232,61.62381334757971,13.55200798204041
233,61.693094021124885,13.561985532551759
234,61.82068431243919,13.569468695435273
235,61.94815072009021,13.694188076827137
236,62.07263457258334,13.729109503616863
237,62.19619438660852,13.79645796956847
238,62.31986229772494,13.831379396358193
239,62.368188311977505,13.856323272636567
240,62.462825157788,13.886255924170616
241,62.58661570333647,13.896233474681965
242,62.70954771751145,13.946121227238715
243,62.83037791254239,13.963581940633574
244,62.92101175780306,13.973559491144924
245,63.04084010417724,14.090795709653282
246,63.15762228355843,14.469942629084558
247,63.27897548889586,14.547268645547518
248,63.40046161894375,14.59216762284859
249,63.515660214970296,14.62958343726615
250,63.634715875786206,14.719381391868296
251,63.755475860669506,14.776752307308556
252,63.87182731092365,14.826640059865303
253,63.99227729453919,14.846595160888002
254,64.10806744492082,14.941381890745822
255,64.22776376354089,15.001247193813919
256,64.34716647270197,15.041157395859317
257,64.41164229354852,15.061112496882014
258,64.53036375314355,15.115989024694438
259,64.58009942943474,15.168371164879021
260,64.69846556903678,15.26565228236468
261,64.81681523741914,15.288101771015217
262,64.93493493613529,15.308056872037914
263,65.0496454611179,15.380394113245199
264,65.16539596186857,15.435270641057619
265,65.22462218251339,15.44524819156897
266,65.28854939681476,15.46520329259167
267,65.3400955502076,15.48266400598653
268,65.42435986352686,15.510102269892743
269,65.53900268606455,15.559990022449488
270,65.65346841318932,15.587428286355701
271,65.76588607930904,15.667248690446495
272,65.87999762615132,15.794462459466201
273,65.98272843716582,16.290845597405838
274,66.09392178040919,16.375654776752306
275,66.20257563783507,16.425542529309052
276,66.28425187689379,16.452980793215268
277,66.3886992934897,16.530306809678226
278,66.49987725837107,16.57271139935146
279,66.59561446376652,16.622599151908208
280,66.6948278967357,16.719880269393865
281,66.8001611914194,16.86455475180843
282,66.90883327932671,16.919431279620852
283,67.012571043716,16.9892741332003
284,67.11335866199892,17.044150661012722
285,67.21837200984932,17.096532801197306
286,67.32589752270724,17.133948615614866
287,67.38647734280498,17.136443003242704
288,67.493261166868,17.15889249189324
289,67.59889979143584,17.27363432277376
290,67.70227999864382,17.370915440259417
291,67.80684650687284,17.420803192816166
292,67.89876429787792,17.468196557745074
293,67.92164008518844,17.485657271139935
294,68.02579857351193,17.498129209279124
295,68.1295033154191,17.535545023696685
296,68.17715144958063,17.562983287602894
297,68.27961110983418,17.725118483412324
298,68.3816764267379,17.809927662758792
299,68.4605232954587,17.889748066849588
300,68.56061812595915,17.922175106011473
301,68.65791700381229,17.982040409079573
302,68.75719355086687,18.00199551010227
303,68.8548448971168,18.03192816163632
304,68.9520229618752,18.091793464704413
305,69.05074923614738,18.139186829633324
306,69.1493468510249,18.301322025442754
307,69.2368072029924,18.413569468695435
308,69.29319665940665,18.463457221252185
309,69.39065101254762,18.63556996757296
310,69.48745850477052,18.670491394362685
311,69.58282535560573,18.707907208780245
312,69.67658484686208,18.767772511848342
313,69.77000071285359,18.810177101521578
314,69.86497027437566,18.842604140683463
315,69.9598254967275,18.8450985283113
316,70.04798492218112,18.88251434272886
317,70.12085861828537,18.914941381890745
318,70.21537263105755,18.97730107258668
319,70.30967716083701,19.049638313793963
320,70.36653537506507,19.077076577700176
321,70.4593279460877,19.17685208281367
322,70.55031724351848,19.21426789723123
323,70.64006275540933,19.348964829134445
324,70.71038135288231,19.391369418807685
325,70.79580986985215,19.42379645796957
326,70.88335818238981,19.47867298578199
327,70.97365320142498,19.493639311549018
328,71.06527057072093,19.533549513594412
329,71.15208505622324,19.600897979546023
330,71.2433851771071,19.633325018707907
331,71.334679141641,19.690695934148167
332,71.40786383426556,19.720628585682213
333,71.49870217810194,19.770516338238963
334,71.55034313248994,19.787977051633824
335,71.63824483000643,19.840359191818408
336,71.71526183803726,19.92267398353704
337,71.80455438662347,20.009977550511348
338,71.89059826110362,20.049887752556746
339,71.97947473099799,20.05487652781242
340,72.067601307787,20.102269892741333
341,72.12420538047189,20.127213769019704
342,72.21150743162748,20.177101521576454
343,72.29623947472288,20.249438762783736
344,72.36744583174188,20.281865801945624
345,72.4546041342838,20.304315290596158
346,72.54171096859187,20.374158144175606
347,72.58051312359807,20.439012222499375
348,72.66722598219211,20.503866300823148
349,72.72840398304353,20.523821401845847
350,72.81478671366158,20.583686704913944
351,72.90109150535903,20.63357445747069
352,72.98265381900563,20.80568720379147
353,73.06829962433852,20.83312546769768
354,73.1524846464416,20.855574956348217
355,73.2363544645095,20.888001995510102
356,73.32097510027104,20.937889748066848
357,73.40390455437293,20.970316787228736
358,73.44043724008115,20.99276627587927
359,73.52437902989813,21.03267647792467
360,73.60641062811236,21.06759790471439
